formula,target
Mg0.815Al0.09B2,True
Mg0.815Al0.092B2,True
C60As2F12,False
Be12Pd1,False
Mg1B1.7Be0.3,True
C3Na1,False
Mg0.95Al0.025Li0.025B2,True
Mg0.956Al0.044B2,True
Mg0.8Na0.2B2,True
Mg1B1.8Be0.2,True
Mg0.96Mn0.04B2,True
Mg0.85Na0.15B2,True
Mg0.97Al0.03B2,True
Mg0.978Al0.022B2,True
B2Mg0.98,True
Mg0.982Cu0.018B2,True
Mg0.93Na0.07B2,True
B0.67Mg0.33,False
C8K1H0.19,False
B2Mg0.988Sc0.012,True
Mg0.989Cu0.011B2,True
Mg0.99Al0.01B2,True
Mg0.994Fe0.006B2,True
Mg0.996Cu0.004B2,True
Mg0.997Fe0.003B2,True
Mg1B1.9906C0.0094,True
Mg1B1.98C0.02,True
Mg1B1.95C0.05,True
Mg0.95Al0.05B2,True
Mg0.94Al0.06B2,True
Mg1B1.938C0.062,True
Mg0.93Al0.07B2,True
Mg1B1.968C0.032,True
Mg1B1.924C0.076,True
Mg1B1.92C0.08,True
Mg0.92Al0.08B2,True
Mg0.915Al0.085B2,True
Mg0.91Al0.09B2,True
Mg1B1.96C0.04,True
Mg1B1.904C0.096,True
Mg1B1.958C0.042,True
Mg1B1.9C0.1,True
Mg0.9Al0.1B2,True
Mg1B1.896C0.104,True
Mg1B1.89C0.11,True
Mg1B1.88C0.12,True
Mg1B1.874C0.126,True
Mg1B1.87C0.13,True
Mg1B1.868C0.132,True
Mg0.86Al0.14B2,True
Mg0.85Al0.15B2,True
Mg0.815Al0.18B2,True
Mg1B1.84C0.16,True
Mg1B1.834C0.166,True
Mg1B1.826C0.174,True
Mg0.815Al0.185B2,True
Mg0.81Al0.19B2,True
Mg1B1.81C0.19,True
Mg0.8Al0.2B2,True
Mg1B1.792C0.208,True
Mg0.79Al0.21B2,True
Mg0.75Al0.25B2,True
Mg1B1.736C0.264,True
C8.1K1,False
Mg0.71Al0.29B2,True
Mg1B1.92F0.08,True
C8K1,False
Mg0.95Ti0.05B2,True
Mg0.5Al0.5B2,True
Mg1B1.5C0.5,True
Mg0.4Al0.6B2,False
Mg0.95Cr0.05B2,False
Mg1B1.4C0.6,True
Mg1B1.84F0.16,True
Be0.858Cu0.142,False
Mg0.95Mn0.05B2,True
Mg0.31Al0.69B2,True
Mg0.95Fe0.05B2,True
Mg0.23Al0.77B2,False
Be0.95Os0.05,False
B12Y1,False
Mg0.95Cu0.05B2,True
Mg0.15Al0.85B2,False
Mg0.95Zn0.05B2,True
Mg0.9Zn0.05Al0.05B2,True
Be0.95Ir0.05,False
Zr0.984Lu0.016B12,False
Zr0.985Lu0.015B12,False
C2Na1,False
Mg0.9Ti0.1B2,True
Al1B2,False
B12Yb0.01Zr0.99,False
Zr0.993Lu0.007B12,False
B12Zr1,False
Mg0.88Sc0.12B2,True
C60Sb2F12,False
Cs1Rb2C60,True
Be13La1,False
Be17Zr2,False
Mg0.9Fe0.1B2,True
Mg0.95Zr0.05B2,True
Be0.62Si0.38,False
C16Rb1,False
Mg0.9Co0.1B2,True
Be5Co1,False
Zr0.935Lu0.065B12,False
Be6Ga1,False
Be13Ce1,False
Zr0.926Lu0.074B12,False
Be17Nb2,False
Mg0.9Cu0.1B2,True
Mg0.9Zn0.1B2,True
C60Rb4,True
Mg0.8Zn0.1Al0.1B2,True
Na0.33H2.86Co1O3.42,False
C6Ca1,True
Mg0.8Ti0.2B2,True
C60Sr4,False
H2Ti1,False
O2,False
Y1Ba2Cu3O6050,True
Na0.3Co1H2.8O3.4,False
Cs2Rb1C60,True
Mg0.73Sc0.27B2,False
Na0.3Co0.985Mn0.015H2.6O3.3,False
B4Sc1,False
Na0.24Co1H2.6O3.3,False
Na0.25Co1H2.6O3.3,False
Na0.26Co1H2.6O3.3,False
Na0.3Co0.995Mn0.005H2.6O3.3,False
Na0.28Co1H2.6O3.3,False
Na0.29Co1H2.6O3.3,False
Na0.3Co1H2.6O3.3,False
Na0.31Co1H2.6O3.3,False
Na0.32Co1H2.6O3.3,False
Na0.33Co1H2.6O3.3,False
Na0.34Co1H2.6O3.3,False
Na0.346Co1H2.6O3.3,False
Na0.35Co1H2.6O3.3,False
Na0.38Co1H2.6O3.3,False
Mg0.9Zr0.1B2,True
Na0.4Co1H2.6O3.3,False
Mg0.7Zn0.15Al0.15B2,True
Bi1.6Pb0.4Sr2Cu3Ca2O1013,True
Na0.45Co1H2.6O3.3,False
Be8.5Rh1,False
Na0.75Co0.99Ir0.01H2.6O3.3,False
Na0.75Co0.995Ga0.005H2.6O3.3,False
Na0.75Co0.9975Ga0.0025H2.6O3.3,False
Na0.75Co0.999Ga0.001H2.6O3.3,False
Na0.75Co0.9995Ga0.0005H2.6O3.3,False
Na0.75Co1H2.6O3.3,False
Be21Co5,False
Mg0.8Cu0.2B2,True
Mg0.983Al0.017B1,True
Mg1.98Mn0.02B2,True
Mg1.985Mn0.015B2,True
Mg1.99Mn0.01B2,True
Mg1.995Mn0.005B2,True
Be5Ga1,False
Mg0.75Fe0.25B2,True
Mg0.8Zn0.2B2,True
Mg0.927Al0.073B1,True
Mg1B0.9C0.1,True
Mg1B0.96C0.04,True
Mg1B0.85C0.15,True
Mg0.75Co0.25B2,True
C60Tb2.75,False
Mg0.6Zn0.2Al0.2B2,False
Be21Ni5,False
Mg0.94Ir0.06B2,True
Ca1Li2,True
Mg0.6Ti0.4B2,True
Mg0.94Pb0.06B2,True
Be13Lu1,False
C60Yb2.75,False
Be13Hf1,False
Be13W1,False
Ba4C60,False
Be13Os1,False
Mg0.8Zr0.2B2,True
Na0.22Co1H1.8O2.85,False
Be13Ir1,False
Na0.3Co1H1.8O2.9,False
Mg0.4Zn0.3Al0.3B2,False
Li2.6Ti1.7O4,True
Be12Ta1,False
Mg0.4Ti0.6B2,True
Be12W1,False
C8Rb1,False
N12.8Nb1,True
Li1Ti1O4,True
C60Yb3.5,False
B0.978C0.022Si1,False
Li2.6Ti1.9O4,True
Be12Mg1Re1,True
C13La1,False
Mg0.9Pb0.1B2,True
Y0.9Fe0.1B6,False
B2Nb0.3,False
Cs1.2Tl2.4C60,True
B12Ho1,False
B6Ce0.01Y0.99,False
Rb2.7Tl2.2C60,True
Mg0.5Co0.5B2,True
Na0.35Co1H1.3O3.3,False
B12Er1,False
B6Y1,False
Mg0.2Zn0.4Al0.4B2,False
B12Tm1,False
Mg0.88Ir0.12B2,True
Y0.95Ce0.05B6,False
Be2Ti1,False
Be17Ru3,False
Al4C3,False
C1Si1,False
Al1N1,False
U0.9535Th0.0465Be13,False
U0.9545Th0.0455Be13,False
U0.957Th0.043Be13,False
U0.962Th0.038Be13,False
U0.9622Th0.0378Be13,False
B12Lu1,False
Be13U0.9645Th0.0355,False
B0.039C0.961Si1,False
U0.97Th0.03Be13,False
Y0.9La0.1B6,False
U0.974Th0.026Be13,False
Be13U0.9755Th0.0245,False
Be13Th1,False
U0.978Th0.022Be13,False
Na0.35Co1H1.4O2,False
Be13U0.9807Th0.0193,False
U0.9815Th0.0185Be13,False
U0.9822Th0.0178Be13,False
U0.983Th0.017Be13,False
Be13U0.9899Th0.0101,False
U0.99Th0.01Be13,False
U0.9911Th0.0089Be13,False
Be13U0.9934Th0.0066,False
Be3Cu1,False
U0.9981Th0.019Be13,False
U0.9397Th0.0603Be13,False
U0.948Th0.052Be13,False
Be13U1,False
U1Be12.9896B0.0104,False
U1Be12.9701B0.0299,False
U1Be12.9558B0.0442,False
B2Sc1,False
Y0.8La0.2B6,False
Li1.333Ti1.667O4,False
Ba6C60,False
C6Sr1,False
Mg0.854Au0.146B2,True
Li1.25Ti1.75O4,False
Be2Cr1,False
B2Ti1,False
Be5Ru1,False
Li2.6Ti2.7O4,True
Li1.22Ti1.78O4,False
Li1.2Ti1.8O4,False
Be3Ga1,False
Y0.65La0.35B6,False
Li1.18Ti1.82O4,False
Be5Rh1,False
Li1.16Ti1.84O4,False
Li1.15Ti1.85O4,False
Y0.6La0.4B6,False
Li1.12Ti1.88O4,False
Be2Mn1,False
B2V1,False
Be5Pd1,False
B2Nb0.4,False
C1S1,False
Li1.1Ti1.9O4,True
Li1.08Ti1.92O4,True
Li1.07Ti1.93O4,True
Y0.5La0.5B6,False
Li0.8Fe1.2S0.41H1O1,False
Li1.05Ti1.95O4,True
Be17Hf2,False
Li1.04Ti1.96O4,True
Li1.035Ti1.965O4,True
Be0.9Os0.1,False
Be17Ta2,False
Th0.93Zr0.07B12,False
Li1Ti2O4,True
Li0.98Mg0.02Ti2O4,True
Be2Fe1,False
B2Cr1,False
Li1Ti1.91Cu0.09O4,True
C8Cs1,False
N1S1,False
Li1V2O4,False
K3Tl4.5C60,False
Be4.4Rh1,False
Ca24Al28O66,False
Li0.33V2O5,False
Cs3Hg3.3C60,True
Ga0.03Mg0.97,False
Al0.9Li0.1,False
Li0.8Fe1.2Se0.1S0.9H1O1,False
Al0.11Mg0.89,False
B0.86Ba0.14,False
Y1B2C2,False
B2Nb0.5,False
Na0.33V2O5,False
Al0.39Mg0.61,False
Al2Mg3,False
B6La1,False
Sm1Ba-1Cu3O6.94,True
Li1Ti1,False
C1K1,False
Al0.95Li0.05,False
Al2Mg2,False
Li0.8Fe1.2Se0.23S0.77H1O1,True
B6Ce1,False
Al0.6Mg0.4,False
Al3Mg2,False
Mg0.764Au0.236B2,True
Al0.28Mg0.18,False
Al0.61Mg0.39,False
Na1Al1Si1,False
B6Pr1,False
Mg8.8Al0.2Si5,False
C0.8Zr0.2,False
B6Nd1,False
Mg1.4Al0.6Si1,False
Mg4Al1Si3,False
Li0.8Fe1.2Se0.34S0.66H1O1,True
Be2Ga1,False
Mg1Al1Si1,False
H0.7Nb0.3,False
Al0.964Ge0.036,False
Al0.97Li0.03,False
Al0.99Li0.01,False
Al0.992Cu0.008,False
Al0.996Co0.004,False
Al0.997Er0.003,False
Ag0.002Al0.998,False
Al0.999Fe0.001,False
Al1,False
Al99.925Mn0.075,False
B6Sm1,False
Ba1C6,False
Na14Si36,False
Ca1Ti1O3,False
Be3Nb1,False
B6Eu1,False
N0.3S0.7,False
B2Nb0.6,False
Nb1B2O2,False
Li0.8Fe1.2Se0.47S0.53H1O1,True
B6Gd1,False
H0.5Li1Nb1O2,False
B0.057Si0.943,False
C1Sc1,False
B1Ti1,False
B6Tb1,False
Li0.5Ti1N1Cl1,True
Zr0.12N1Cl1,True
O3Ti2,False
C0.96Sc1,False
K1Na2,False
Na0.74Co1O2,False
Na0.72Co1O2,False
B6Dy1,False
C1Ca3Cu2O7.2,False
Sr1Na1Cu1C1O5,False
Na0.6Co1O2,False
C1Ca3Cu2O7.1,True
Li0.8Fe1.2Se0.59S0.41H1O1,True
C1Ca3Cu2O7,False
B6Ho1,False
Na0.48Co1O2,False
Al20.3V2,False
Ca0.86Sr0.14Cu1O4,False
Ga0.05V2Al20,False
Na0.35Co1O2,False
Ga0.1V2Al20,False
H2Zr1,False
N1Sc1,False
B1V1,False
C1Ti1,False
B3Nb1,False
O3V2,False
Si,False
H0.3Li1Nb1O2,False
Ga0.15V2Al20,False
Ga0.2V2Al20,False
N0.97Sc1,False
Ga0.3V2Al20,False
B6Yb1,False
Li0.8Fe1.2Se0.72S0.28H1O1,True
B2Nb0.7,False
Co1O2,False
Cu0.25C0.75Ca3Cu2O6.85,True
Al4Ca1,False
Ba0.4K0.6O3,False
B2.8Nb1,False
B1Cr1,False
C1V1,False
N1Ti1,False
Li0.8Fe1.2Se0.78S0.22H1O1,True
N0.99Ti1,False
Sc1C0.75Ge0.01,False
C3Sc4,False
Nb0.75Mg0.25B2,False
Li1Fe1P1,False
Ca1Mg2,False
C8K1Hg1,False
K1Hg1C8,False
B5Mo1.7Ti0.3,False
Na0.5Ti1N1Cl1,True
Al0.2B5Mo1.8,False
Li0.8Fe1.2Se0.84S0.16H1O1,True
Ca4Al2Fe2P2O6,True
B5Mo1.7V0.3,False
O1.07Ti1,False
B5Nb1.8V0.2,False
O1.06Ti1,False
Ca1Al2Si2,False
Mn2O3,False
Ca4Al2Fe2P2O5.8,True
C0.922V1,False
Ca3Al2Fe2P2O5,True
Al0.9Ge0.1,False
Be0.86Pb0.14,False
Cu0.5C0.5Ca3Cu2O6.6,True
C1Nb0.1Ti0.9,False
B5Mo1.8Sc0.2,False
Ca1Ni1B1N1,False
Li1Nb1O2,False
Al2Ca1Si1,False
Ca2Al3Si4,False
N1V1,False
B5Nb1.9Sc0.1,False
O1Ti1,False
B2.6Nb1,True
Y1V2Al20,False
P1,False
B5Nb1.9Ti0.1,False
Ca2Al2.73Si4.27,False
Li0.8Fe1.2Se0.92S0.08H1O1,False
N0.99V1,False
Ca2Al2.39Si4.61,False
Li0.84H1Fe1.14Se1O1,True
Y0.7Ca0.3C2,False
Y0.5Ca0.5Ti1O3,False
Na0.16Ti1N1Cl1,True
C6Yb1,False
N0.84Ti1,False
Li1.2Rh1B1.5,False
O0.95Ti1,False
Al12Mo1,False
Al3Ti1,False
B5Nb1.9Y0.1,False
B5Nb1.8Zr0.2,False
B2.5Nb1,False
N6Tb1,False
B2Nb0.8,False
O0.92Ti1,False
Sr1.3K0.7Cu1C1O5,True
B5Mo0.2Nb1.8,False
Li0.8Fe1.2Se1H1O1,True
O0.91Ti1,False
Al2Ca1,False
O1Ti1.1,False
Ti1N1Cl1,False
B0.72Mo0.28,False
B5Nb1.8Ru0.2,False
Cu0.75C0.25Ca3Cu2O6.5,False
B5Mo1.69Zr0.31,True
Li1.4Zr1N1Cl1,False
Ca2Cu1O3,False
Ca1Si3,False
C1Mn1,False
Cr1N1,False
Al3V1,False
Sr1.4K0.6Cu1C1O5,True
O0.86Ti1,False
B5Mo1.9Y0.1,False
B5Mo1.7Nb0.3,False
Ca1Al1.4Si0.6,False
Nb0.1Ti0.9N0.98,False
B5Mo1.9Zr0.1,False
Al0.85Zn0.15,False
B2Nb0.83,False
Ca1Al1.3Si0.7,False
B2.5Mo1,False
B5Mo2,False
Ca0.5Zn0.5Fe2O4,False
Ca1Al1.25Si0.75,False
B2.4Nb1,False
Ca1Al1.2Si0.8,False
Ca1Al1.1Si0.9,False
B2Nb0.84,False
Al2Sc1,False
Ca1Al1Si1,False
H0.5V1,False
Ca1Al0.9Si1.1,False
Sr0.7Ca0.3Ti1O3,False
Mo0.816Zr0.034B2,False
Sr1.5K0.5Cu1C1O5,True
Ca0.31Sr0.7Ti1O3,False
Ca1Al0.8Si1.2,False
Y0.8Ca0.2C2,False
Ca1Al0.74Si1.26,False
Fe2As2Ca4Sc2Ti3O13,True
Fe2As2Ca6Al1.32Ti2.68O12,True
B2.34Nb1,False
Pr1Ti2Al20,False
La1V2Al20,False
Li1.3Zr1N1Cl1,True
N0.82V1,False
B2V3,False
Sc0.9Y0.1Ni2B2C1,True
La1B2C2,False
B2.32Nb1,False
Li1Rh1B1.5,False
K0.5Ti1N1Cl1,True
Y0.7Ca0.3Ti1O3,False
Si10.9V3B0.1,True
Mg0.618Au0.382B2,False
Pr1V2Al20,False
Si10.9V3C0.1,True
Ca1Si2.2,False
Sr1.7Na0.3Cu1C1O5,False
N0.8V1,False
Si10.9V3Al0.1,True
Sr1.6K0.4Cu1C1O5,True
B2Mo0.84,False
H0.32V0.68,False
Ca1.702Cu0.851Cl1.851Na0.149O2.404,True
Mo0.8448Zr0.0352B2,False
Be2Zr1,False
Be5Os1,False
S1,True
Nb0.9Mg0.1B2,False
N0.9Nb0.114Ti0.886,True
B2.26Nb1,False
Li0.68Nb1O2,False
Ca1Si1.9,False
Cu0.5S0.5Sr2Ca2Cu3O12,True
Li0.34K1Ca2Nb3O10,False
Sc0.8Y0.2Ni2B2C1,True
Na0.3Mo1O3,False
B1.92Nb0.86,False
Mg0.94Tl0.06,False
Ca2Nb1O4,False
N0.75V1,False
Sr1.7K0.3Cu1C1O5,True
Be5Ir1,False
B5Hf0.2Nb1.8,False
B2Nb0.9,False
Ca1.737Cu0.868Cl1.868Na0.132O2.263,True
Fe2As2Ca6Al1Ti3O11,True
Mo0.8736Zr0.0364B2,False
Al1C1V2,False
Ca1Cu1O2,False
B2.2Nb1,False
Sr1.75K0.25Cu1C1O5,True
Ca1Al0.9Ga0.1Si1,False
Ba0.6K0.4O3,True
C0.7N0.3Sr2Cu1O5.55,True
Fe2As2Ca5Al1.5Ti1.5O9,True
Sr1.85Na0.15Cu1C1O5,False
Sc1Si2,False
Al2C1Ti3,False
Be2Nb1,False
Be5Pt1,False
Li0.9Mo6O17,False
Zr0.96V0.04B2,False
Sr1.8K0.2Cu1C1O5,False
Ca1.5Na0.5Cu1Cl2O2,True
Y0.9Ca0.1C2,False
N0.6Ti1,False
K1Ca2Nb3O10,False
C0.8N0.2Sr2Cu1O5.45,True
Zr0.95V0.05B2,False
C0.7N0.3Sr2Cu1O5.45,True
Al1Sr2Ca2Cu3O10.1,True
Sc0.7Y0.3Ni2B2C1,True
B1Sr2Ca4Cu5O13,True
N0.7V1,False
Ca1.808Cu0.904Cl1.904Na0.096O2.192,True
B1Sr2Ca3Cu4O11,True
B5Hf0.2Mo1.8,False
C1Sr2Cu1O5.35,False
Ca0.75K0.25Cu1Cl2O2,True
C0.9N0.1Sr2Cu1O5.35,True
B1Sr2Ca2Cu3O9,True
C0.8N0.2Sr2Cu1O5.35,True
Ca0.85K0.15Cu1Cl2O2,True
C0.7N0.3Sr2Cu1O5.35,True
Ca1.6Na0.4Cu1Cl2O2,True
Al1Sr2Ca2Cu3O9.9,True
Li1Zn1,False
Au1Be5,False
C0.7Nb0.3,False
C8Rb1Hg1,False
Rb1Hg1C8,False
Ca1Cu1Cl2O2,False
Sr0.4Ca13.6Cu24O41.84,False
Fe2As2Ca5Mg0.8Ti3.2O9.8,True
Fe2As2Ca5Sc2Ti2O10.5,True
Y1Cu2.97Zn0.03O7,True
Ca14Cu24O40.93,False
C0.8N0.2Sr2Cu1O5.3,True
Y1Cu2.98Zn0.02O7,True
Sr0.925Ca0.075Ti1O3,False
Fe2As2Ca5Mg1Ti3O9.5,True
Y1Cu2.99Zn0.01O7,True
Ca1.65Na0.35Cu1Cl2O2,True
Sc1Co4B4,False
Sr1.9K0.1Cu1CO5,False
Al1Sr2Ca2Cu3O9.7,True
Zr0.99V0.01B2,False
Sr0.4Ca13.6Cu24O41,False
Y1Ba2Cu3H5O7,False
B2.1Nb1,False
Ca1.7Na0.3Cu1Cl2O2,True
Y0.9Ca0.1Ti1O3,False
Au0.2B5Mo1.8,False
Ca1.883Cu0.941Cl1.941Na0.059O2.117,True
Ca1.9Na0.1Ca1Cu2Cl2O4,False
Mg24Y5,False
B2Zr1,False
Si2Ti1,False
Be2Mo1,False
Nb1B0.6O2,False
Mo0.9216Zr0.0384B2,False
K0.3Mo1O3,False
Ca1.75Na0.25Cu1Cl2O2,True
Al1Sr2Ca2Cu3O9.5,True
B5Nb1.8Th0.2,False
Ca1.76Na0.24Cu1Cl2O2,True
Fe2As2Ca5Sc2Ti2O10,True
Ca2Ru2O7,False
Sr1Ca13Cu24O41,True
Ca1.8Na0.2Cu1Cl2O2,True
Li1Zr1N1Cl1,True
Al1C1Cr2,False
Ca1.81Na0.19Cu1Cl2O2,True
Ca0.86Sr0.14Cu0.96Ga0.04O2,False
Sr2Cu1C0.85B0.15O5,True
Sr2Cu1C0.86B0.14O5,True
Sr2Cu1C0.91B0.09O5,True
Ca1.82Na0.18Cu1Cl2O2,True
Sr1Ti0.97Zr0.03O3,False
Sr2Cu1C0.92B0.08O5,True
Sr2Cu1C0.93B0.07O5,True
Sr2Cu1C0.94B0.06O5,True
Sr2Cu1C0.95B0.05O5,True
Ca1.825Na0.175Cu1Cl2O2,True
K0.5Mo1O3,False
Sr2Cu1C1O5,False
Al1Sr2Ca2Cu3O9.3,True
Li0.3Ti1.1S2,True
Ca1.84Na0.16Cu1Cl2O2,True
Sr2Cu1C0.985B0.015O5,False
Ca1.843Na0.157Cu1Cl2O2,True
Sr2Cu1C0.983B0.018O5,False
C2Cr3,False
Sr1Ti1O3,False
O3Sr1Ti1,False
As0.1P0.9,False
Ca1.85Na0.15Cu1Cl2O2,True
Sr2Cu1C0.973B0.027O5,False
Sr2Cu1C0.96B0.04O5,False
Ca1.867Na0.133Cu1Cl2O2,True
Al2C1V3,False
Sr2Ca3Cu4F3.8O8,True
Sr2Cu1C0.82B0.12O5,True
Cu9.5Sr2Ca8Cr0.5O21.05,False
Ca1.89Na0.11Cu1Cl2O2,True
Ca0.84Sr0.14Y0.02CuO2,False
Ca1Al0.8Ga0.2Si1,False
Ca0.86Sr0.14Cu1O2,False
B2.03Nb1,False
Ca1.92Na0.08Cu1Cl2O2,False
B5Mo1.7Ta0.3,False
Mg0.93Pb0.07,False
Ca1.8Cu1Cl2O2,True
Li0.45Nb1O2,False
Cu8.5Sr2Ca7Cr0.5O19.05,False
Ca1.94Na0.06Cu1Cl2O2,False
Li0.95Zr1N1Cl1,True
Ca0.86Sr0.14Cu1F0.2O1.8,False
Ca1.85Cu1Cl2O2,True
Y0.9Ba0.1Cu1O4,True
Ca1.9Cu1Cl2O2,True
Ca1.7K0.3Cu1Cl2O2,True
Li0.62Rb1Ca2Nb3O10,False
K0.9Mo1O3,False
Sr2Ca12Cu24O41,False
Ca1.8K0.2Cu1Cl2O2,True
Nb0.25Ti0.75N0.98,True
Sr0.95Ba0.05Ti1O3,False
Ca1.9K0.1Cu1Cl2O2,True
Cu7.5Sr2Ca6Cr0.5O17.1,False
Ca1.998Na0.002Cu1Cl2O2,False
Ca2Cu1Cl2O2,False
Ca2Cu1Cl2.4O2,True
Ca1Si1,False
B1V2,False
C2Y1,False
Al1C1Ti3,False
Ca4Al2Fe2As2O6,True
Ca2Cu1Cl2.1O2,False
Ca2Cu1Cl2.15O2,False
Al1Sr2Ca1.9Y0.1Cu3O9.1,False
Ca2Cu1Cl2.18O2,True
B2Nb1,False
Ca2Cu1Cl2.2O2,True
Ca2Cu1Cl2.25O2,True
Ca2Cu1Cl2.3O2,True
Mo0.96Zr0.04B2,False
Ca2Cu1Cl2.5O2,True
Si2V1,False
Cu6.5Sr2Ca5Cr0.5O15.17,True
Sr0.925Ba0.075Ti1O3,False
Sr2.5Ca11.5Cu24O41,False
Li0.46Rb1Ca2Nb3O10,False
Fe2As2Ca4Mg0.75Ti2.25O7.5,True
Al1Sr2Ca1.8Y0.2Cu3O9.1,False
Sr2Ca4Cu5F2O10.57,True
Ca4Al2Fe2As2O5.785,True
Ca8Mg1.5Ti4.5Fe2As2O9.5,True
Cu5.5Sr2Ca4Cr0.5O13.35,True
V0.5Sr2.3Ca4.7Cu6.5O15.5,True
B6Th1,False
Li0.8Fe1.2H1Se1,True
Sr2Ca2Cu3F3.2O6.2,True
Y1.4Ti0.6C3,True
C1.5Ti0.3Y0.7,True
Ba0.1Sr0.9Ti1O3,False
Y1Ru1B4,False
Yb1Al1B4,False
La0.1Sr0.9Ti1O3,False
C1.95Y1,False
Sr3Ca11Cu24O41,False
Na2Ba2Cu2.15Ti1.85O10.83,False
Sr2Ca3Cu4F2O8.8,True
Li0.34Rb1Ca2Nb3O10,False
Ca4Al2Fe2As2O5.65,True
Al1Sr2Ca1.7Y0.3Cu3O9.1,False
H2.45La1,False
Sr15.9Ca7.6Cu17.6C3.3B2.6O53,True
V0.5Sr2.6Ca5.4Cu7.5O17.3,True
Ca1Cu0.25Si1.75,False
Cu1Cr1O2,True
Cu4.5Sr2Ca3Cr0.5O11.45,True
Cu1Cr0.95Fe0.05O2,True
Sr2Ca3Cu4F2O8.6,True
Cu1Cr0.9Fe0.1O2,True
Ca1Cu0.25Si1.7,False
