formula,target
Ga1Sr2Ca3Cu4O11.5,63.0
Cu0.5P0.5Sr2Ca1.8Y0.2Cu3O9.45,75.0
Cu0.5P0.5Sr2Ca1.8Y0.2Cu3O9.35,71.0
Cu0.5C0.5Sr2Ca1Cu2O7,90.0
Cu0.5P0.5Sr2Ca1.8Y0.2Cu3O9.25,70.0
Al1Sr2Ca1.4Y0.6Cu3O9.1,14.0
N0.88Nb0.256Ti0.744,14.72
V0.5Sr2.25Ca1.75Cu3.5O9.7,98.0
Cu0.5P0.5Sr2Ca1.7Y0.3Cu3O9.4,50.0
Ga1Sr2Ca3Cu4O11.1,107.0
Ge0.3Cu0.7Sr2Ca2.9Y0.1Cu4O11.1,89.0
Ga1Sr2Ca3Cu4O11.,107.0
Ga1Sr2Ca3Cu4O10.9,100.0
Ca5.9Sr3.5Bi0.3Y0.1Pb0.1Al0.1Cu15.1O29,75.0
Ca5.84Sr4.02Bi0.14Cu15.84O29,72.0
V0.5Sr2.7Ca2.3Cu4.5O11.6,107.0
Al0.75Ge0.25Nb0.003,20.7
Ga1Sr2Ca3Cu4O10.8,93.0
H0.55La0.89Sr0.11Cu0.995Fe0.005O4,13.2
Cu2.5Sr2Ca1Cr0.5O7.5,81.0
Sr2Ca1Cu2.8O7.5,83.0
Sr16.7Ca7.7Cu19.4C1.9B2.9O51.7,115.0
Li1Zr1N1Cl0.75Br0.25,14.4
Ge0.4Cu0.6Sr2Ca1.9Y0.1Cu3O9.3,90.0
C0.57Sr2Ca0.7Y0.3Cu2.33O6.78,60.3
Y0.6Pr0.4Cu2.85Re0.15O7,33.9
Ge0.5Cu0.5Sr2Ca1.9Y0.1Cu3O9.3,81.5
Nb0.35Ti0.65N0.97,13.2
Ca2Sr2Cu3Ga1O9,73.0
Ga1Sr2Ca2Cu3O9,70.0
Sr2Ca1Cu2F2O4.6,99.0
Ge0.4Cu0.6Sr2Ca1.8Y0.2Cu3O9.3,81.0
Nb1C1N1,16.125
Ge0.5Cu0.5Sr2Ca1.8Y0.2Cu3O9.3,77.0
C0.54Sr2Ca0.6Y0.4Cu2.38O6.89,56.7
C0.55Sr2.03Ca0.62Y0.35Cu2.35O6.79,60.0
Li0.65Zr1N1Cl1,15.0
C0.53Sr1.99Ca0.56Y0.45Cu2.39O6.94,54.2
Na1.38Zr1N1Cl1,11.0
B0.6C0.4Sr0.5Ba1.5Ca2Cu3O9,119.0
Ge0.4Cu0.6Sr2Ca1.7Y0.3Cu3O9.3,77.0
Ge0.5Cu0.5Sr2Ca1.7Y0.3Cu3O9.3,73.0
C0.51Sr2Ca0.5Y0.5Cu2.42O6.92,48.9
Y1.8Ti0.2C3.1,14.5
Li0.6Zr1N1Cl1,11.7
C0.5Sr2.01Ca0.44Y0.55Cu2.44O6.94,45.5
Bi0.16Pb0.3V0.1Sr2Ca2Cu3O10.12,102.5
Sr3.1Ca5.9Bi0.4Y0.3Pb0.3Cu16.7O29,80.0
Li1Hf0.2Zr0.8N1Cl1,18.2
C0.48Sr2Ca0.4Y0.6Cu2.46O6.97,41.1
Sr0.6Ca0.333Cu1O2.2,98.0
Rb0.5Ti1N1Cl1,16.3
Y1Ni1.9Mn0.1B2C1,12.7
Sr2Ca1Cu2F1O5,69.1
Y1Ni1.98Co0.02B2C1,13.85
Y1Ni1.985Cu0.015B2C1,14.3
Y1Ni1.94Fe0.06B2C1,10.2
Y1Ni1.94Co0.06B2C1,11.8
Li0.55Zr1N1Cl1,15.0
C0.47Sr2Ca0.35Y0.65Cu2.48O6.96,40.0
Y1Ni2B2C1,14.17727273
Bi0.16Pb0.35V0.05Sr2Ca2Cu3O10.12,103.7
Y1Ni1.95Cu0.05B2C1,14.7
Y1Ni1.9Cu0.1B2C1,13.75
Y1Ni1.85Cu0.15B2C1,13.0
Sr0.6Ca0.333Cu1O2.15,82.0
Y1Ni1.8Cu0.2B2C1,11.55
Y1Ni1.7Cu0.3B2C1,10.85
Y1Ni1.6Cu0.4B2C1,10.6
Y1Ni1.4Cu0.6B2C1,10.45
Al1Sr2Ho0.4Ca0.6Cu2O7,24.0
Y0.95Ce0.05Ni2B2C1,13.8
Y0.95Pr0.05Ni2B2C1,14.05
Y1Ni1Cu1B2C1,10.1
Bi0.16Pb0.4Sr2Ca2Cu3O10.11,105.3
Y0.95Gd0.05Ni2B2C1,13.5
Y0.95Tb0.05Ni2B2C1,14.42
Cu0.5C0.5Ba2Ca3Cu4O11,117.0
Y1.8Ti0.2C2.9,14.2
C1.45V0.1Y0.9,11.5
Y1.8V0.2C2.9,11.5
Y0.9Ce0.1Ni2B2C1,11.9
Sr2Nd0.1Ca0.9Cu2F1O5,85.8
Y0.9Pr0.1Ni2B2C1,11.2
C1.45Cr0.1Y0.9,12.4
Y1.8Cr0.2C2.9,12.4
Sr2Ca1Cu2O5.5,77.0
La0.75Sr0.25Cu1O4,14.4
Li1Zr1N1Cl0.525Br0.475,14.3
Y0.9Gd0.1Ni2B2C1,12.0
Al1Sr2Ho0.5Ca0.5Cu2O7.05,18.0
Y0.92Lu0.08Ni2B2C1,15.2
Y1.8Si0.2C2.7,11.3
C1.35Si0.1Y0.9,11.3
Y0.85Pr0.15Ni2B2C1,12.0
Y0.9Lu0.1Ni2B2C1,15.56
Fe1Sr2Y1Cu2O7.68,53.0
Sr2Y1Cu3O7.95,62.0
Y1Ni1.82Pd0.18B2C1,11.8
Fe1Sr2Y1Cu2O7.66,43.5
Ca0.27Sr0.63Cu1O2,110.0
Sr2Y1Cu3O7.9,69.0
Y0.86Gd0.14Ni2B2C1,10.475
Y1Ni1.8Pd0.2B2C1,14.0
C1.45Y0.9Zn0.1,13.0
Ca1.65Na0.35Cu1Br1Cl1O2,24.0
Y0.85Tb0.15Ni2B2C1,12.54
Ba2Ca3Cu4O10.35,116.0
Li0.4Zr1N1Cl1,12.5
Fe1Sr2Y1Cu2O7.51,53.5
Y2C2.9B0.1,16.4
Sr2Nd0.2Ca0.8Cu2F1O5,86.0
Ca1.7Na0.3Cu1Br1Cl1O2,23.5
Sr2Y1Cu3O7.75,67.0
C3Y2,14.85625
Ca0.285Sr0.665Cu1O2,110.0
C1.35Ca0.1Y0.9,10.5
Ca1.75Na0.25Cu1Br1Cl1O2,19.0
Na0.75Zr1N1Cl1,14.3
Ga1Sr2Y0.5Ca0.5Cu2O7,35.0
Sr2Y1Cu3O7.65,69.5
Ca1.8Na0.2Cu1Br1Cl1O2,19.0
C1.35Ti0.1Y0.9,10.7
Y1.8Ti0.2C2.7,10.7
C1Ba3Ca3Cu5O13,111.5
Cu0.5C0.5Ba2Ca2Cu3O9,67.0
Y1Ni1.9Pt0.1B2C1,13.7
Ca1.825Na0.175Cu1Br1Cl1O2,23.0
Y0.84Lu0.16Ni2B2C1,14.8
Sr2Cu1F2.33O2,46.0
Ca1.85Na0.15Cu1Br1Cl1O2,19.0
Ga0.8Sr2Y0.6Ca0.4Cu2.2O7,42.0
Y0.85Ca0.15Sr1.5Ba0.5Cu2.5B0.5O7,35.5
Ga0.9Sr2Y0.6Ca0.4Cu2.1O7,41.0
Y1Ni1.7Pd0.3B2C1,10.7
Y1Sr2Cu3O7.5,62.5
Ca1.875Na0.125Cu1Br1Cl1O2,15.0
Ga1Sr2Y0.6Ca0.4Cu2O7,38.0
Y0.6Ca0.4Sr2Cu2Ga1O7,41.0
Ba2Ca3Cu4F1O9.0,103.0
Ba2Ca3Cu4F1.2O8.8,103.5
Ba2Ca3Cu4F1.4O8.6,91.0
Sr2Y1Cu3O7.45,62.0
Ba2Ca3Cu4F1.6O8.4,78.0
Ba2Ca3Cu4F1.8O8.2,66.0
C1.45Y1,11.5
Na0.66Zr1N1Cl1,14.5
Y1Sr2Cu2.7Ti0.3O7.224,35.0
Y0.65Ca0.35Sr2Cu2Ga1O7,27.0
Y0.65Ca0.35Sr2Cu2Ga1O6.99,27.0
Y1.8Zr0.2C2.9,13.0
Sr2Nd0.3Ca0.7Cu2F1O5,73.1
Y1Sr1.55Ba0.45Cu2.5B0.5O7,16.0
Y1Sr2Cu2.7Ti0.3O7.152,23.0
Y1Sr2Cu2.7Ti0.3O7.144,12.0
Nb0.5Ti0.5N0.95,15.1
Y1Sr2Cu2.65Ti0.35O7.1,53.0
Tl0.5Ba2Ca1Be2Cu4.5O9.948,110.0
Y1Sr2Cu2.675Ti0.325O7.1,56.0
Y0.75Tb0.25Ni2B2C1,10.02
Y1.8Mo0.2C2.9,13.8
C1.45Mo0.1Y0.9,13.8
Y1Sr2Mo0.25Cu2.75O7.54,78.0
Y0.84Sr2.16Cu2.78S0.22O7,45.0
Y0.75Dy0.25Ni2B2C1,12.0
Na0.59Zr1N1Cl1,15.0
Y0.88Ca0.12Sr2Cu2.5Fe0.5O6.89,19.0
Mo1Sr2Y0.8Ca0.2Cu2O8,26.0
La1Cu1O4,23.0
Ho0.25Y0.75Ni2B2C1,13.8
Sc0.5Lu0.5Ni2B2C1,15.6
Y1Sr2Cu3O7.2,64.0
Y0.9Ca0.1Sr2Cu2.5Fe0.5O6.9,20.0
Y1Sr2Cu2.65Fe0.35O7.1,46.0
Y1Sr2Cu2.7Ti0.3O7,58.0
Y1Sr2Cu2.7Fe0.3O7.1,51.0
Y1.8Ge0.2C2.7,10.6
C1.35Ge0.1Y0.9,10.6
Y1Sr1.4Ba0.6Cu2.5B0.5O7,24.0
Sr2Ca2Cu3O5.5,109.0
Li0.28Zr1N1Cl1,13.4
Ru0.8Sr2Y1Cu2.2O8.1,65.0
Cu0.8Mo0.2Sr2Y1Cu2O7.3,65.0
Bi0Mo0.33Cu2.67Sr2Y1O7.41,33.0
Y0.6Ca0.4Sr1.7Ba0.3Cu2Ga1O7,50.0
Y1Sr2Cu2.65Mo0.35O7.4,43.0
Lu0.25Y0.75Ni2B2C1,14.55
Y1Sr2Cu2.65Ti0.35O6.8,21.0
Y1Sr2Nb0.9Cu2.1O7.9,27.0
Sr2Cu1F2O2,44.33333333
Na0.5Zr1N1Cl1,15.0
Y1Sr2Cu2.7Fe0.3O6.9,43.0
Y1Ni1.54Pd0.46B2C1,10.3
Tl0.67Cr0.33Sr4Cu2C1O10,77.0
Nd0.4Ca0.6Ba0.6La0.4Cu3O6.71,78.5
Sr2Nd0.4Ca0.6Cu2F1O5,75.1
Y1Sr2Cu3O6.92,68.0
Mo1Sr2Y1Cu2O8,21.0
Y1Sr2Cu2.8Mo0.2O7.1,71.0
Y1Sr2Cu2.7Ti0.3O6.7,26.0
Y0.6Ca0.4Sr1.6Ba0.4Cu2Ga1O7,56.0
Y1Ni1.5Pd0.5B2C1,12.1
Y1Sr2Cu2.65Mo0.35O7.2,29.0
Ca1Fe0.93Co0.07As1H1,23.0
Tl0.5Ba2Ca1.5Be1.5Cu4.5O9.887,115.0
Ca1Fe0.91Co0.09As1H1,22.7
Y0.7Ca0.3Sr1.5Ba0.5Cu2.8Cr0.2O7,41.0
Ru0.8Sr2Y1Cu2.2O7.8,43.0
Ca1Fe0.88Co0.12As1H1,23.2
Y1Sr1.2Ba0.8Cu2.5B0.5O7,35.0
Y1Sr2Cu2.675Ti0.325O6.6,21.0
Ca1Fe0.83Co0.17As1H1,19.0
Y1Sr2Cu2.65Fe0.35O6.7,34.0
Y1Sr2Cu2.8Mo0.2O7,40.0
Ru0.9Sr2Y1Cu2.1O7.9,30.0
Ca1Fe0.78Co0.22As1H1,13.3
Y0.65Dy0.35Ni2B2C1,10.6
Y0.74Ca0.16Sr1.6Ba0.5Cu2.78S0.22O7,54.9
Y1Sr2Cu2.7Co0.3O6.7,27.0
Bi0.066Mo0.264Cu2.67Sr2Y1O7.32,31.0
Y0.85Ca0.15Sr1Ba1Cu2.5B0.5O7,43.6
Li1.1Fe1As1,20.0
Cu0.85Re0.15Sr2Y1Cu2O7.3,69.0
Li1Zr1N1Cl0.255Br0.745,14.1
Sr1.9Ba0.1Cu1F2O2,54.0
Y1Ni1.46Pd0.54B2C1,10.1
Y1.8Nb0.2C2.7,10.8
C1.35Nb0.1Y0.9,10.8
Nb1N1.34O0.27,11.3
V3Si0.76Be0.24,15.6
Y0.8Ca0.2Sr1.6Ba0.4Cu2.7Ga0.3O7,53.9
Bi2Sr2Ca6Cu8O19,80.0
Y0.8Ca0.2Sr1.5Ba0.5Cu2.8Cr0.2O7,28.0
Y1Sr2Cu2.65Ga0.35O6.7,21.0
Nd0.5Ca0.5Ba0.6La0.4Cu3O6.77,80.5
Tl0.25Li0.25Ba2Ca2Cu2.25Si1.25O7.719,99.0
V0.7Si0.2Al0.1,10.6
Y1Sr2Cu2.8V0.2O6.5,16.0
Sr1.5Ba0.5Y1Cu2.8Ti0.2O7.2,78.0
Fe1P1Sr2Sc1O3,15.0
Fe2P2Sr4Sc2O6,17.0
Sr2Sc1Fe1P1O3,12.0
Sr4Sc2Fe2P2O6,17.0
C1.35Ru0.1Y0.9,11.2
Y1.8Ru0.2C2.7,11.2
Cu0.8W0.2Sr2Y1Cu2O7.3,77.0
Y1Sr2Cu2.7Co0.3O6.5,13.0
Sr2Nd0.5Ca0.5Cu2F1O5,70.9
Y1Sr2Cu2.65Ga0.35O6.6,17.0
Ba2Ca2Cu3F1.2O6.8,120.0
Y1Sr2Cu2.85Re0.15O7.1,73.0
Li0.18Zr1N1Cl1,11.6
Si0.3V0.7,16.95
Tl0.8V0.2Sr4Cu2C1O10,50.0
Ba2Ca2Cu3F1.6O6.4,102.0
C1.55W0.1Y0.9,14.5
Y1.8W0.2C3.1,14.8
Ba2Ca2Cu3F1.8O6.2,81.0
Tl0.25Li0.25Ba2Ca2Cu2.5Si1O7.853,113.0
Y1Ba2Cu1O8,82.25
Y1Sr2Cu2.8W0.2O7.2,66.0
Y0.4Pr0.6Ba1Sr1Cu3O8.9,24.1
Li0.17Zr1N1Cl1,14.2
Sr1.5Ba0.5Y1Cu2.8Ti0.2O7.08,52.0
Y1Ba2Cu0.97Zn0.03O7.95,59.0
Y1Sr2Cu2.8Re0.2O7.2,63.0
V0.72Si0.17Al0.11,10.3
La2Ca2Ba2Cu3O13.712,76.0
Y1Sr2Cu2.85Re0.15O7,53.0
