formula,target
Ho0.8Ca0.2Ba2Cu4O8,87.0
V0.72Si0.17Al0.11,10.3
La1.83Sr0.17Cu0.99Ni0.01O4,30.1
Nd1.85Th0.15Cu1O3.98,17.0
O0.105Rh0.285Zr0.61,11.8
La2Cu1O4.054,29.1
La1.8Sr0.2Cu0.983Zn0.017O4,19.8
La2.1Yb0.2Ba2.1Ca0.4Cu5O11.802,47.0
Y1Ba2Cu2.95Fe0.05O6.84,76.4
Y1Ba1Sr1Cu2.8Mo0.2O7.3,68.0
Y1Ba1.98La0.02Cu3O6.96,92.6
Ba2Ca3Cu5O,106.0
Gd0.7Pr0.2Ca0.1Ba2Cu3O7,64.4
Tm0.5Pr0.5Ba2Cu3O6.95,28.9
La0.9Sr0.1Fe1As1O1,24.6
Y1Ba2Cu2.9Fe0.1O6.64,20.5
Hg1Ba2Cu1O4.39,24.2
Y1Pd2B2C1,22.6
Gd0.2Mo6Pb1S8,14.3
Ca0.84La0.16Fe1As1.99P0.01,41.0
Y1Ba2Cu2.8Cr0.2O7,87.5
Hg0.5Fe0.5Sr2Y0.2Ca0.8Cu2O6.63,63.5
Ho0.7Ca0.3Ba2Cu4O8,87.0
Y1Ba1Sr1Cu2.975Sn0.025O6.91,76.3
Tl1Sr1.2La0.8Cu1O5,27.0
Y0.6Pr0.4Ba1.4Sr0.6Cu3O6.83,45.0
Pb0.9Cu0.18Mo6S8,13.65
La1Fe1As1H0.58O0.58,32.0
La1Fe0.85Rh0.15As1O1,14.0
Tm1Ba2Cu4O8,79.42
Ce1Fe1As1F0.12O0.88,43.5
Y1Ba2Cu2.52Al0.48O6.74,68.0
La1Fe0.4Zn0.6As1F0.15O0.85,24.6
Dy0.6Pr0.4Ba2Cu3O6.9,41.2
Ce1Fe1As1H0.4O0.6,40.2
Ba1Cs1Fe4As4,26.0
Ca0.1Ba1.65La1.25Cu3O7.08,45.9
Nd0.9Pr0.1Ba2Cu3O6.75,35.9
Lu0.5Pr0.5Ba1.7Sr0.3Cu3O6.92,20.0
Tm0.95Ca0.05Ba2Cu4O8,84.8
Ca0.85Ce0.15Ba1La1Cu3O7.07,52.4
Y1Ba2Cu2.95Fe0.05O6.79,67.6
Yb0.7Ca0.3Ba1.6Sr0.4Cu3O6.43,65.3
Bi2Sr2Ca1Cu2O8.199,70.0
Nb0.4Ta0.6C1,10.27666667
Y0.85Pr0.15Ba2Cu3O6.65,52.9
Ba1Fe2As3,35.4
Ti0.013V0.987,12.8
Y1Ba2Cu2.95Ni0.05O6.94,85.0
Y0.7Pr0.3Ba2Cu3O6.97,59.3
Ba1Fe1.83Zn0.04Co0.13As2,20.0
Fe1Se0.246Te0.574,13.7
Nd1.1Ba1.5Ca0.4Cu3O6.864,54.0
La1.812Sr0.188Cu1O4,33.7
La1Fe0.2Zn0.8As1F0.15O0.85,23.9
La1.875Ba0.005Sr0.12Cu1O4,31.1
La2.25Ca1.5Ba2.25Cu6O13.93,74.0
Gd0.7Pr0.3Ba2Cu3O6.95,30.6
Nb0.75Al0.02Ge0.05,19.8
Y0.4Cu0.6Ba1.3La0.7Cu3O7,82.0
Y0.95Ca0.05Ba2Cu2.95Co0.05O6.84,72.5
Nd1.85Ce0.15Cu0.996Co0.004O4,13.5
Bi0Mo0.33Cu2.67Sr2Y1O7.41,33.0
Tl1Sr2Ca1Cu2O6.837,31.5
Y1Ba1.6La0.4Cu3O7.11,49.3
Nb0.76Sn0.74,18.1
Y1Ba1.95La0.05Cu3O6.9,99.0
Nb77.5Sn5.6Al11.3Ge5.6,15.2
Sr1.5Ba0.5Y1Cu2.8Ga0.2O6.96,32.0
Ba1.6Sr0.4Yb0.95Ca0.05Cu3O6.8,80.0
Y1Ba2Cu2.97Zn0.03O6.63,42.5
Bi4Sr3Ca3Cu4OY,75.6
Bi1.7Pb0.3Sr2Ca1Cu2O0.23,75.75
Nb2.7Zr0.3Sn1,18.1
La1.943Sr0.076Cu1O4,16.5
Sm1Ba1.9Pr0.1Cu3O6.99,56.4
Sm1La0.8Sr0.2Cu1O3.945,26.0
Cu0.5C0.5Ca3Cu2O6.6,57.0
Bi2Sr2Ca0.9Er0.1Cu2O8,87.0
Hg1Ba2Ca2Cu3O8.16,101.0
La1.9Sr0.1Cu0.99Ni0.01O4,11.945
La1.5Ba1Ca0.5Cu3O7.195,74.0
Tl1Sr0.4Ca0.6La1Cu1O5,26.0
Y1Ba2Cu3.925Fe0.075O8,44.2
Ru0.8Sr2Y1Cu2.2O7.8,43.0
Er1Ba2Cu2.94Zn0.06O6.92,69.0
La3.1Gd0.2Ca0.4Ba3.3Cu7O16.473,48.0
Y1Ba2Cu2.8Al0.2O6.91,85.0
Y0.85Ca0.15Ba2Cu2.85Zn0.15O6.85,43.0
Er0.7Ca0.3Ba2Cu3O6.83,55.7
Sm1Ba2Cu3O6.75,38.4
La1.75Sr0.25Cu1O3.921,19.6
Y1Ba2Cu3F0.825O,90.5
Y0.95Pr0.05Ba2Cu4O8,77.0
Ca0.2Ba1.55La1.25Cu3O7.05,41.1
Bi0.9Nd0.05Tb0.05Pb1Sr2Ca2Cu3O10,111.0
Sr0.4K0.6Bi1O3,11.42166667
Ba1.6Sr0.4Yb0.6Ca0.4Cu3O6.61,76.0
Bi2Sr2Ca1Cu2I0.1O8.21,83.9
Al0.75Ge0.25Nb3.8,20.34
La1.885Sr0.115Cu0.9975Zn0.0025O4,22.46
Sm1Fe1As1H0.34O0.64,51.8
La1.8Nd0.2Cu1O4.025,15.9
Sm0.9Pr0.1Ba2Cu3O6.65,30.6
Nd0.9Ca0.1Ba2Cu3O6.63,84.5
Ba1Fe1.868Co0.094Cu0.038As2,15.55
Nd1Ba2Cu3O6.78,63.0
Li2.6Ti1.7O4,11.4
La1.5Ba1Ca0.5Cu3O6.981,50.0
In0.15Nb3Sn0.85,18.28
Y1Sr2Cu2.65Fe0.35O6.7,34.0
Fe2As2Ca4Mg0.75Ti2.25O7.5,42.5
Ca10Pt3.474Fe9.526As18,11.85
Bi2Sr1.56La0.44Cu1O6,33.0
Cu0.5P0.5Sr2Ca1.7Y0.3Cu3O9.4,50.0
Th1Pd2B2C1,14.5
Ba0.553K0.447Bi1O3,25.5
La1.4Ba1.5Ca0.1Cu3O6.943,40.0
Nd1Ba2Cu3O6.75,52.8
C0.48Sr2Ca0.4Y0.6Cu2.46O6.97,41.1
La2.77Ca0.46Ba2.77Cu6O14.246,42.0
Ca0.1Ba1.65La1.25Cu3O7.02,26.4
La1.75Sr0.25Cu0.94Co0.06O4,36.4
Y1Ba2Cu3O6.82,88.65
Yb0.7Pr0.3Ba2Cu3O6.97,73.5
Hf0.5V2Zr0.5,10.1
Ga26.5V73.5,13.6
Fe2As2Ca6Al1.32Ti2.68O12,36.0
Ba1Fe1.904Ni0.096As2,20.05
Pr2Ba4Cu7O14.44,20.75
Sm1Fe1As1F0.06O0.94,36.4
Y0.8Pr0.2Ba2Cu3O6.91,62.7
La1.5Ba1.1Ca0.4Cu3O7.082,62.0
La1.5Ba1.4Ca0.1Cu3O6.912,13.5
Y1.8Ti0.2C2.9,14.2
Nd1Fe0.5Ru0.5As1F0.11O0.89,14.1
Y0.9Pr0.1Ba2Cu3O7,84.1
Ba1Fe1.935Ni0.065As2,11.3
Bi1.5Ga0.5Sr1.8Ca1.2Cu2O8,41.0
Y1Ba2Cu3F0.1O7,91.0
Y1.4Th0.6C2.4,15.4
Ba0.6K0.4Bi0.8Pb0.2O3,14.7
Nb1C1N1,16.125
K0.65Fe1.41Se2,32.0
Y1Ba1.8Sr0.2Cu4O7.95,82.0
Y2La0.6Ba3.4Cu6O14.02,60.0
Yb0.9Ca0.1Ba1.4Sr0.6Cu4O8,85.0
Sm1Fe1As1F0.14O0.86,26.9
Nb3Al0.927Ga0.073,19.2
Ba1Fe1.87Co0.13As2,25.0
La1.875Ba0.065Sr0.06Cu1O4,10.4
Hg0.85Re0.15Ba1.66Sr0.34Ca2Cu3O8,131.3
Sm1Fe1As1F0.09O0.91,42.0
Y0.9Ca0.1Ba2Cu3O6.9,88.6
La1.5Ba1.1Ca0.4Cu3O6.969,40.0
V3Ga0.975Bi0.025,14.7
Y1Ba2Cu2.97Zn0.03O6.9,81.0
Mo6S6Br2,13.4
La1Fe0.9875Co0.0125As1F0.11O0.89,24.5
Nd1.85Ce0.15Cu0.97Zn0.03O4,11.0
Bi2Sr1.7La0.3Ca1Cu2OY,86.0
Y0.9Ca0.1Ba2Cu2.9Co0.1O6.95,88.0
Nb2.5Sn1V0.5,14.2
Mg0.91Al0.09B2,34.7
Ba1Fe1.906Co0.094As2,17.46428571
Bi2Sr2Ca1Cu2I0.61O8.21,56.3
La1.25Ba1.45Ca0.3Cu3O7.15,75.2
La1.805Nd0.08Sr0.115Cu1O4,27.5
Pr1.5725Y0.2775Ce0.15Cu1O4,11.0
Y0.6Th1.4C2.7,14.4
Nb78.4Sn12.9Al2.2Ge6.5,13.3
Sm1Ba2Cu2.9Zn0.1O6.83,29.0
Mg0.7Al0.15Li0.15B2,28.55
K2Cs1C60,24.0
Y1Ba2Cu4O6.998,90.5
Bi0.1485Mo0.1815Cu2.67Sr2Y1O7.21,20.6
Ba0.5K0.5Fe1.8Cu0.2As2,11.83
Gd0.75Ca0.1Hf0.15Ba2Cu3O6.89,82.7
Y1Ba2Cu2.8Co0.2O7.04,53.0
Tl1La1Sr1Cu1O5,34.0
Sm1Fe1As1O0.67,55.0
Ca10Pt3.51Fe9.49As18,12.44
Bi1.4Pb0.6Sr2Ca0.4Nd0.6Cu2O8.24,65.0
Ba0.9Rb0.1Fe2As2,23.3
Bi2Sr2.6Nd0.4Cu2OY,55.28
Fe1Se0.082Te0.738,10.9
Hg1Ba2Cu1O4.17,78.0
Ca0.7Nd0.3Ba1La1Cu3O7.04,73.8
Hg1Ba2Cu1O4.117,82.0
Al0.95B0.05Nb3,19.1
La1.7Pr0.3Ca0.6Ba2Cu4.6O10.8862,47.6
Y1.8Cr0.2C2.9,12.4
Pr0.8Sr0.2Fe0.94Zn0.06As1O1,12.0
La1Fe1P0.6As0.4F0.1O0.9,20.86
Ba0.4K0.6Fe2As2,31.2
Sm1Fe0.94Ni0.06As1F0.12O0.88,18.8
Tl1Ba2Ca0.8Gd0.2Cu2O7,93.6
Ca1.825Na0.175Cu1Cl2O2,26.0
K0.74Fe1.67Se1.61S0.4,32.0
Y0.6Ca0.2Pr0.2Ba2Cu3O7,67.1
Ba1Fe1.915Ni0.085As2,18.2
Ca1La1Ba1Cu2.76Fe0.24O7,22.0
Y1Ba1.8Sr0.2Cu4O8,77.7
Tl2Ba2Ca1Cu2O7.978,95.0
Si22.5V75,16.1
Y1Ba1.8Sr0.2Cu3O6.8,90.5
Sm1Fe1As1H0.12O0.77,54.2
Ca0.86Pr0.14Fe2As2,32.5
Gd0.7Pr0.3Ba2Cu3O7,39.6
Tl1Sr1.8Cr0.2Cu1O5,43.0
Lu0.8Dy0.2Ni2B2C1,11.8
La1.823Ba0.177Cu1O4,25.5
La1.295Pr0.555Sr0.15Cu1O4,33.0
Bi1.4Pb0.6Sr2Ca1Cu2O8,91.0
Yb0.9Ca0.1Ba1.6Sr0.4Cu4O8,86.0
Ba0.68K0.32Fe2As2,37.75
N0.8H2.4Na1Rb2C60,15.2
Y0.76Ca0.24Ba2Cu2.55Co0.45O6.93,51.0
Bi1.8Pb0.3Sr2Ca2Cu3O10,108.0
Hg0.8Nd0.2Ba2Ca2Cu3O8.3,128.0
Ca10Pt4.8Fe9.2As18,13.7
Y1Ba2Cu3.94Zn0.06O8,39.6
Hg0.8W0.2Ba2Ca1Cu2O6.4,118.0
Y0.85Pr0.15Ba2Cu4O8,72.3
Ba0.6K0.4Bi0.969Pr0.031O3,18.4
V3Ga0.937In0.063,11.5
Y0.962Ba1.987Ca0.05Cu4O8,91.5
Cu0.5C0.5Ba2Ca2Cu3O9,67.0
Sm1Ba2Cu3O6.858,90.0
Mo6S7Sn1,13.0
Y1Ba2Cu3O6.57,56.1
La3Ni2B2N2.7,12.5
Y1Ni1.85Cu0.15B2C1,13.0
Hf0.33Nb0.67,17.0
Bi2Sr1.8Ca1La0.2Cu2O8.27,87.8
Bi1.95Sr1.45Pr0.6Cu1O4,22.0
Y0.8Ca0.2Ba2Cu2.75Co0.25O7.01,82.2
Mo0.25Tc0.75,15.8
Nd1.2Ba1.8Cu3O6.91,47.6
Nd1.665Y0.185Ce0.15Cu1O4,16.0
Mg1B1.84C0.16,33.0
Nb3Al0.985Si0.015,18.6
Er0.95Hf0.05Ba2Cu3O6.938,86.0
La0.8Y0.2Fe0.995Mn0.005As1F0.11O0.89,26.15
Y1Ba2Cu2.7Co0.3O6.88,22.0
Y1Ba2Cu2.775Co0.225O6.99,58.0
Si21.75V69.43,16.2
Tc0.9W0.1,10.4
Ca0.2Ba1.55La1.25Cu3O6.99,14.4
Bi2Sr2Ca1Cu2I0.86O8.242,55.5
Al0.2Si0.8V3,15.7
Sm1Fe0.89Ir0.11As1O1,18.3
Ca0.1Ba1.65La1.25Cu3O7.01,19.5
Y1Ba2Cu2.97Zn0.03O6.59,38.7
Bi4Sr3Ca2.7Y0.3Cu4OY,81.7
La1Bi1S2F0.4O0.6,10.26
Ga0.2V0.8,12.5
Ba0.45K0.55Bi1O2.83,18.95
Nb3Al0.67Ga0.33,18.7
Er0.99Ca0.01Ba2Cu4O8,79.3
Bi1.6Pb0.4Sr1.6La0.4Cu1O4,36.0
Y2Ba4Cu7O14.92,82.0
Tl1Sr1.5Tb0.5Ca1Cu2O7,80.0
Lu0.945Gd0.055Ni2B2C1,13.28
La1.99Sr0.01Cu1O4.13,40.0
Tm1Ba2Cu3O6.91,90.36
Ho0.97Ca0.03Ba2Cu4O8,77.4
Nb3Al0.9Zn0.1,18.1
La1.736Nd0.114Ca0.138Ba0.012Cu1O4.02,29.4
Y0.9Ca0.1Ba2Cu3O6.8,84.1
Y1Ba2Cu3H0.53O6.54,43.8
Si1V2.7Ti0.3,10.9
Y0.925Ca0.075Ba2Cu4O8,83.8
Nb1C0.2N0.7,17.2
La1.822Sr0.178Cu1O4,36.0
Mg0.815Al0.024B2,35.0
Nd1Ba2Cu3O6.94,90.0
Bi2Sr2Ca0.9Pr0.1Cu2O8.234,75.8
La1Fe1As1H0.08O0.92,28.7
Y0.97Ca0.03Ba2Cu3O6.97,86.7
Ca0.4La0.6Ba1.35La0.65Cu3O7.15,80.0
Tl3Cr1Sr8Cu4O20,25.0
La1.9Sm0.1Cu1O4,25.0
Sm1La0.8Sr0.2Cu1O3.925,19.6
La1.85Sr0.15Cu0.9825Co0.0175O4,14.1
Ga23.6V76.4,14.6
Hg1.4Tl0.6Ba2Y0.7Ca0.3Cu2O7.81,74.5
Y0.8Pr0.2Ba2Cu3O7.4,59.8
Y0.7Ca0.3Ba2Cu3O6.12,35.0
Nb3Al0.8Zn0.2,17.7
Y1Ba2Cu2.97Zn0.03O6.75,58.0
Hg1Ba2Cu1O4.2,94.2
Ca1.84Na0.16Cu1Cl2O2,19.7
Hg0.92Ba2.05Cu1.03O4.103,63.6
Y1Ba1.6La0.4Cu3O7,32.2
K0.86Fe1.66Se2,32.0
Ba0.7K0.75Bi1OY,29.0
Y1Ba2Cu2.94Zn0.06O6.68,22.5
Y1Ba2Cu3F0.2O7,91.0
Gd1Ba2Cu3O6.94,90.8
Pb2Sr2Dy1Cu3O8,76.5
Ba1Fe2As1.46P0.54,24.5
Mo5.1Pb1S6,14.4
Y1Ba1.8Sc0.2Cu3O6.64,88.8
Y1Ba1.95Cu2.95Co0.05O6.9,70.0
Bi1.6Pb0.4Sr2Ca2Cu3O10.15,97.0
Y1Ba2Cu3Li0.08O7,89.2
Y1Re0.05Ba2Cu2.95O7.02,92.0
La1.2Ba1.8Cu3O7.3,27.0
Yb1Ba2Cu3O6.93,89.5
La1.7Sm0.3Cu1O4,25.0
Ho1Ba2Cu3O6.9,91.5
Si0.22V0.78,14.38
Bi2Sr2Ca0.8Y0.2Cu2O8.27,92.6
Bi4Sr4Ca1.8Tm0.2Cu4O16.38,83.9
Ba0.7K0.6Bi1O3,29.35
Ca0.4La1.25Ba1.35Cu3O7.055,57.0
Nb80Ga19.7Fe0.03,17.3
Ce0.62Gd0.38Fe1As1F0.175O0.825,44.0
Er0.45Ca0.4Hf0.15Ba2Cu3O7.1,66.0
Hg1Ba2Ca2Cu3O8.28,118.5
Nb0.76Al0.18Ge0.06,17.88
La1Er1Ba2Ca2Cu6O14.122,79.0
Ca8.18La1.82Pt3Fe10As18,22.1
Fe1Se0.3Te0.7,14.33333333
Nb2.55V0.45Al1,14.0
Ga0.253V0.747,14.9
Er1Ba2Cu2.97Zn0.03O6.93,81.0
La0.9Y0.1Fe1As1O0.6,25.6
La1.8Nd0.2Cu1O4.093,25.6
Ba1Fe1.83Zn0.06Co0.11As2,17.0
Ba0.63K0.37Bi1O3,29.58571429
Al1Sr2Ho0.4Ca0.6Cu2O7,24.0
Yb0.9Ca0.1Ba1.2Sr0.8Cu4O8,84.0
N0.998Nb1O0.002,17.3
Bi4Sr4Ca1Tm1Cu4O16.67,37.7
Bi1.5Pb0.5Sr1.6La0.4Cu1O6.044,28.1
Nb0.5Sn0.5,17.705
Fe1Se0.574Te0.246,10.01
Y1Sr2Cu2.65Ti0.35O6.8,21.0
Nb75Ga7.5Al17.5,18.3
Gd0.65Ca0.2Mo0.15Ba2Cu3O6.818,84.1
Bi2Sr2Ca1Cu2O8.196,85.0
Sm1Fe0.95Ru0.05As1F0.15O0.85,41.0
Mg0.927Al0.073B1,33.0
Al0.1Si0.9V3,16.1
Bi2Sr1.6Ca1.2Dy0.2Cu2O8.26,88.0
H0.27La1.89Sr0.11Cu0.995Fe0.005O4,13.8
Hg0.8V0.2Ba2Ca2Cu3O8.3,123.5
La1Ba0.9Ca1.1Cu3O7.05,71.0
Mg0.9Co0.1B2,34.5
Sr1.5Ba0.5Y1Cu2.8Ga0.2O7,38.0
Ba1.6Sr0.4Yb0.65Ca0.35Cu3O6.63,77.0
Sr0.85La0.15Cu1O2,31.9
Tl2Ba2Cu1O5.957,38.0
Y1Ba2Cu3O7.19,89.0
Y0.95Sc0.05Ba2Cu3O6.63,91.7
Bi1.6Pb0.4Sr2Ca0.6Nd0.4Cu2O8.26,85.0
Ho0.5Y0.5Ni2B2C1,11.6
Ga1Sr2Ca2Cu3O9,70.0
Nd1Fe1As1F0.16O0.84,46.0
Bi0.3Pb0.2La1.5Sr1Cu2O5.94,24.0
Bi4Sr4Ca1.9Tm0.1Cu4O16.28,83.9
Ba1Fe1.86Co0.14As2,22.4
Sm1Ba2Cu3O6.878,91.1
Nd1Fe1As0.6P0.4F0.1O0.9,28.0
Bi4.4Sr3.6Ca2Cu4OY,83.6
Sm0.1La1.7Sr0.2Cu1O4,32.0
Y1.8Si0.2C2.7,11.3
Tl1.75Cd0.25Ba2Cu1O6,88.0
Bi1.8Pb0.4Sr1.85Ca2.05Cu3O10.26,107.0
Y0.8Pr0.2Ba2Cu3O7.3,62.6
Y2Ba4Cu7O14.85,78.0
Nb0.15Mo0.85C1,11.673
Ba0.677K0.323Fe2As2,37.0
Y0.8Ca0.2Ba1.8La0.2Cu3O6.96,78.0
Er0.8Ca0.05Hf0.15Ba2Cu3O6.706,64.8
Nb0.75Al0.18Ge0.07,19.8
La1.8Sr0.2Cu1H0.1O4,35.5
Ru0.925Rh0.075Sr2Gd1Cu2O8,29.8
Ca1Ba1La1Cu3O6.97,64.0
Y0.4Pr0.6Ba1Sr1Cu3O6.92,18.0
Y1Ba2Cu3.84Co0.16O8,54.3
Hf1Ru1P1,11.79666667
Nd1.85Ce0.15Cu0.91Mn0.09O4,17.9
Y0.4Ca0.3Pr0.3Ba2Cu3O7.02,53.6
Nb3Ga0.5Al0.5,18.5
Ga25.3V74.7,14.9
Nd1Fe0.7Ru0.3As1F0.11O0.89,21.3
Bi4Sr3Ca1.2Y1.8Cu4O16,79.3
Y0.75Ca0.25Ba2Cu2.75Co0.25O6.8,61.0
Tl1Sr1.5Nd0.5Ca1Cu2O7,88.0
La0.8Pr0.2Ba2Cu3O7,59.8
Y1Ba1.9K0.1Cu3O6.9,91.5
K3N1H3C60,28.0
Bi1.95Sr1.65La0.4Cu1F0.6O5.6,25.1
Y0.87Pr0.13Ba2Cu3O7,78.35
Nd1Fe1As1F0.2O0.8,32.6
Pb2Sr2Y0.85Ca0.15Cu3O8,47.0
La1.9Sr0.1Cu0.995Zn0.005O4,19.645
Hg0.8Pb0.2Ba2Ca2Cu3O8,132.0
Ba0.1Na0.9Fe2As2,18.4
Pb2Cu0.9La1.1Cu2O6.28,33.4
Ba1Fe2As1.06P0.94,20.8
Y1Ba2Cu3.975Fe0.025O8,64.6
Gd1Ba1Sr1Cu3O6.93,83.0
Bi2Sr2Ca0.8Nd0.2Cu2O8.26,89.25
Nb0.06Tc0.94,12.8
Cu2Mo6S8,10.615
Y1Sr1.55Ba0.45Cu2.5B0.5O7,16.0
Dy1Ba1Sr1Cu3O6.93,83.0
Mo0.6Re0.4,11.63333333
Nb0.65W0.35C1,13.0
C0.8N0.2Sr2Cu1O5.45,31.0
V2.7Nb0.3Si1,12.8
Ga0.281V0.719,12.2
Tl1Sr1.75Th0.25Ca1Cu2O7,51.6
Y0.5Pr0.5Ba2Cu3O6.96,12.0
Sr1Fe1.2Ru0.8As2,17.2
Y1.8Th0.2C2.7,12.0
K0.4Zr1N1Cl1,15.2
Bi1.8Pb0.2Sr1.8La0.2Cu1OY,21.1
Tl1Bi1Sr2Ca1Cu2O7,86.0
Ba2Ca1Cu2F2.2O3.8,40.0
Hg1Ba2Cu1O4.18,95.16
Y0.6Pr0.4Ba2Cu3O6.65,38.0
