formula,target
Sr4As2O,2.87458315999
NbAgO3,3.60359758028
Na2SeO4,6.64755177282
KSbO3,5.28499377212
MgSeO3,6.31725068885
Ba2MgSi2O7,8.6269665609
BaO,4.85130534027
BaBiClO2,5.47692683721
YAsO4,6.6252904617
MgO2,6.57008939066
Si3(BiO3)4,6.38546589553
Mg3(BO3)2,8.87494749211
Sr2CuBrO2,5.58202139569
Ba2InO3F,4.05813911665
Li2CaGeO4,7.25975115573
GaAgO2,1.4716624148
Rb2SnO2,4.46535637736
KTlO2,2.02427799078
NbI3O,1.37787528014
K2MoO4,6.11537630151
K2ZrGe2O7,7.13775139288
Na3Ca2TaO6,6.99683672017
OsO3F2,3.68614937695
CsAlO2,7.91176234902
HfSO,4.81962066341
Na4FeO3,0.903440951969
NaAgO,2.83187529141
Bi2SO2,2.05625480151
CsNO2,4.3795141055
LiScO2,7.15860267761
Ba2LaC3O9F,8.0454805704
Hg3(BO3)2,4.50407620837
Bi2SeO2,1.50771826022
Ag2BiO3,1.02987476502
K2CO3,8.518671256
KNa2(PO3)3,9.27344892011
NaAlO2,7.61859428272
Tl2Pt2O7,1.33236140957
Cs2Sn(GeO3)3,5.11218406214
Ba3(PO4)2,9.26950191572
Na2S2O7,9.09919284263
YOF,8.52438392618
Cs2LiVO4,5.49543867234
BaGeO3,6.72184139324
YPO4,9.75092904301
Co(ReO4)2,2.00111078435
Mg3TeO6,5.49706793418
BiBO3,5.12897305756
K2TeO3,6.02461764262
ScAgO2,3.60425101929
CsBiO2,4.52333031309
RbLiZn2O3,4.0380520105
RbZnPO4,7.06094163449
Ba2Tl2O5,1.28569047689
Ba3V2O8,5.27536997769
AgHg3SbO6,2.16822752034
BaBeSiO4,8.52861871449
K2Sn2O3,2.76359005091
NbNO,2.85585155784
Ca2Hf7O16,7.19153738446
Nb2SnO6,2.37318310579
LaSO,2.79300833884
Ta2ZnO6,5.1738673019
SbAsO3,5.65655642984
Na2Pd3O4,0.901572385426
Li4SiO4,8.59369116987
Ta2Zn3O8,6.08563232064
KVO3,4.35260115667
Mg(BiO3)2,1.50320269908
CsBe2BO3F2,10.7183175451
CsNa2BO3,7.05527057236
Ca4LaB3O10,7.97435638052
CdCO3,4.93925594948
Na2PtO2,2.85844288995
AlClO,9.25053600645
PbSeO3,5.05547281126
MgSe2O5,4.82605413672
ReAgO4,4.16783784116
Ca3(CoO3)2,1.33978635682
Ta2CrO6,0.903258279707
CaTiGeO5,5.18684315768
Ba10P6SO24,6.93446547641
BaTi(BO3)2,4.57959943141
NaAlPO4F,9.3048523098
Ba2YTaO6,6.13328654927
Be4TeO7,3.39436591895
SrGeO3,6.51959146046
Sr2LiReO6,3.25994548139
Nb2Hg2O7,1.90187132992
Na3AgO2,2.99803324592
Pb2CO4,5.83355632234
LiAlSiO4,8.88788818227
Sr2SiO4,8.1860051015
SeOF2,6.57161138217
NbInO4,5.13743358882
LiCuO,2.82094655338
Sr2Sb2O7,3.52438745026
RbNa3Li12(SiO4)4,8.56210431892
CdS2O7,7.05622361841
Cd(AsO3)2,3.88645862196
KSeO2F,5.59556090778
BiOF,5.63892388421
MgSn(BO3)2,6.29199881256
KAs4BrO6,4.94017951137
Na2GeO3,6.39331938574
Ba4Sb2O,1.93124039428
ZnSe2O5,4.85302021567
Sr2Ta2O7,4.77697927763
Sr2YNbO6,5.50314228273
CsK2Sc(PO4)2,7.56000266517
Li2ZnSiO4,6.74541410979
Sr3GeO,1.20556662734
K2SrTa2O7,4.17768095745
LaOF,8.22523545812
Zn3S2O9,5.96206077922
Li3PO4,9.86335126786
Cd2B2O5,4.76997168666
BaAl2Sb2O7,5.57978223518
Zn(SbO3)2,3.33019674749
Na3AuO2,4.30000818786
KBe2BO3F2,10.9978012128
YBi2IO4,3.06634740126
CuSe2O5,0.218452707817
NaReO4,5.68352573191
KAsO2,6.34771671474
CaMoO4,4.90639367767
NaClO4,9.73482446324
CsSO2F,7.14676684363
WO3,2.50228899644
InAuO2,0.624828153939
Ba2ZnGe2S6O,3.81189989132
CsNa3Li12(GeO4)4,7.24872824788
RbSO2F,6.73793227451
Sr3V2O8,5.0733368016
TlPd3O4,1.91242328019
Sr2MgWO6,4.67735925813
NaRhO2,2.56231606108
BiIO,2.95369021411
BaBiO3,0.548120466822
Tl2CO3,5.48375893486
ZnP4O11,8.16830634625
Pb2OF2,5.11299439933
NClO,3.61920867804
Cd(PtO2)3,0.608432656604
Sr2PbO4,2.93889657811
Y2Be2GeO7,7.89540198632
CuBiSeO,1.50927213795
Na4Br2O,5.2867508922
Na2SiO3,7.8879915306
Hg2SO4,3.73791819355
KCaCO3F,8.69652640916
K2ZrO3,7.38617664973
Sc2(SeO3)3,6.73169898559
RbScO2,6.71323383911
BaSeO4,6.73953187418
Rb2HgO2,4.54743735881
ZnO2,4.17496078137
BaO2,5.561189562
Na5TaO5,6.21833995177
K2TiO3,5.91155840763
LiBiO3,1.24871362545
Ga2PbO4,5.71612136502
K2CdO2,3.76868220387
Ca(SbO3)2,5.34685036254
RbBiO2,4.17620837285
Cs2SrP2O7,9.00497869776
K2PdO2,2.52472443241
B2O3,10.7504277939
LaGeBO5,7.00777445132
Cs6Si2O7,6.98708943657
KYO2,1.81354783925
K2SeO4,6.94164131248
NaAlP2O7,9.17457992776
Ta2FeO6,2.35313782908
Rb2MoO4,6.2552930902
ZrSiO4,7.86484780384
Li2WO4,5.04220481297
Ba(IO3)2,5.80056416068
Sc2(SO4)3,7.88115317269
Na4FeO4,1.20614717753
K2Li3GaO4,6.79651923082
HgO,2.44005584084
SrTaNO2,2.18060044805
Li2BeSiO4,9.66498254669
Sr3GaO4F,6.85659586246
Na5ReO6,4.05241128252
Na6S2ClO8F,9.49149961781
S(ClO)2,6.68394160458
CaIn2O4,4.24923839551
V2Cd2O7,3.63373419244
In2O3,2.70064778823
LiAlO2,8.15217271499
NaInO2,4.431437797
BaBAsO5,6.58894313754
MgO,8.12314062355
Rb2LiVO4,5.45793778414
Cs2O,2.36723019102
CaMgAsO4F,7.09855863494
Y2Si2O7,8.68399203625
Cs3As5O9,5.54286961212
RbBaPO4,9.07212115057
Na2ZnSiO4,6.4523975095
Na3BiO4,2.91161608732
K3Ta3(BO6)2,4.81966468439
Cs7Au5O2,3.2017236114
Sr3Sc(BO3)3,8.11558768782
Na3ClO,5.47298604476
LaBi2IO4,2.84784154565
Ca4As2O,2.86423746253
Ba2PbO4,2.50530201187
AlAsO4,7.72993592713
K2BeO2,6.77857825862
CaCrP2O7,0.699822321001
KScO2,7.10285103606
BaTiOF4,5.68452680248
CaNb2O6,5.65994132095
NaAg3O2,1.53667787481
FeSO4,2.06585306403
SrWO4,6.1860970972
CaGeO3,6.542523098
Li2CaSiO4,8.90469741179
Li2PdO2,2.3508132752
Mg2BO3F,8.27862576929
Sr3TaAs3O,2.46187777879
ScPO4,7.97695678232
Rb2Si3SnO9,6.90304497602
TlV3O8,2.5465484159
ScTl(MoO4)2,5.28896501794
RbLaO2,6.76617126078
P2PtO7,2.52511558675
TlZnPO4,6.64508967335
Li2SiO3,8.780541431
SrZnO2,4.25569018577
SnO2,2.5856445129
Ba3BAsO3,3.4236478514
Bi2Pt2O7,1.35573840421
Zn(RhO2)2,2.04376173192
SrO2,5.52145573335
HfSiO4,8.66304329526
SrSnO3,3.62838759793
Na2Mg(CO3)2,8.05948495275
LiGaSiO4,7.26409875957
Rb6Ge2O7,6.41603909453
Bi3B5O12,5.7436015222
LaCuSeO,3.1731724183
KLi3GeO4,7.27584066031
AlPO4,10.1555146801
ZrO2,6.45886895863
Mg3(PO4)2,9.22140182364
RbTaO3,5.77721040529
NaBiO3,2.96321674515
LiNbO3,5.38594109161
BiClO,4.62606635305
NbBO4,4.21329384691
InBO3,4.91817727634
KTaO3,4.09704016933
TaI2O,1.71661189904
LaPO4,9.95736747798
Ba4Li(SbO4)3,3.70058192701
NbAgO3,3.07536100723
KIO3,4.56065146171
Li3AsO4,7.40340452488
MgSeO4,5.71025509372
KTlO,3.06155929918
SrMgP2O7,9.35010855508
ScBO3,7.63779084705
Ti(SnO2)2,2.06311788852
KHSeO3,6.77276919188
NaScO2,7.02927195116
AlAgO2,2.46498867431
SrSn(BO3)2,6.41396989554
KNaV2O6,4.56399443469
Ba4NaCu(CO5)2,2.23546949322
CaO,7.31396289722
BAsO4,7.22063469769
Y2SO2,5.62649630883
TiTl2O3,4.0600960229
Li3SbO4,5.57736347968
YBi2BrO4,3.06147286192
CuAgO2,0.159048632628
K3Ta3Si2O13,5.07234314445
Tl2O,1.7094685452
LiAlGeO4,6.08581657103
Ca2SnO4,5.36872053899
KReO4,6.18210732835
Cd2SiO4,3.28095073168
KAsOF4,6.79372097201
Tl3PO4,5.0162765848
Ga2O3,4.19766580546
GaAsO4,5.85356589629
Rb3AlO3,6.3783592099
NaTlO2,2.18496573972
Sr4Ti3O10,4.07754936665
KAl(SO4)2,9.57752447209
NaBiO2,2.83035125835
Rb2Sn2O3,2.63630388566
HfGeO4,6.68504810536
Ba2Nb6Te2O21,4.0582451872
Cd2SnO4,1.79269851016
LiVO3,4.22414065082
Ge3(BiO3)4,5.70489249711
K3Na(SO4)2,9.80519237041
Li2TeO3,6.00041438836
BaSi3SnO9,6.90819774638
SrLiBO3,8.12575363582
CsZnPO4,7.22346149332
BaMoO4,5.77102259559
Na3Sc2(PO4)3,8.265194809
Ca2Pt3O8,1.9768682275
NaGe2(PO4)3,6.40665617712
SnB4O7,5.80361301482
NaVO3,4.58561765246
RbAgO,3.5362819504
Na3Mo(OF)3,5.69660199094
CsKNa2Li12(SiO4)4,8.63770404641
KSbO2,3.88107685304
CsCu3O2,3.04379579668
Li2SnO3,6.0148099475
Na4B2O5,7.81316431249
SrAl2B2O7,9.07786505769
Ca4Al6TeO12,6.32897532997
Cs2Li2TiO4,7.23963749092
Sr3CdPtO6,3.83328775604
Na2SO4,9.56363023472
CdSO4,5.40648236384
K2Pb(SO4)2,7.62612781404
KAl(MoO4)2,5.42546194243
AlH12(ClO2)3,9.24740274755
CdO2,2.93550067908
HfO2,6.97534822372
BaZnSO,4.13019521527
KClO4,9.77193242799
BaTeO3,4.55883080013
K3BiO3,5.52775935911
BiBrO,4.16216199885
Sr(CuO)2,3.33546358879
BaSiO3,8.41364165176
Ca2Ta2O7,4.12025614596
Rb2SrP2O7,8.90459565592
RbSbO2,4.23331413389
CaCO3,8.47574983944
HgSO4,3.07252649998
Tl3BO3,2.79318481449
CuRhO2,1.79525996737
Sb2O3,3.82021471309
TiNb3O6,1.14072020264
Ba2LaTaO6,6.10674884473
Ge2N2O,4.47405982189
Ba3In2O6,2.62955750202
LaAlO3,7.07730899208
CaTaAlO5,6.30131783356
BaHgO2,4.30915113427
SrTiO3,3.87186133188
LiRhO2,2.58794543406
Sr3Te4O11,5.24947638831
Ca3Sc2(GeO4)3,6.49260135508
K4Zr5O12,5.88043248597
NaNbO3,4.69392219692
Ca2PbO4,2.99301360412
KAs4IO6,4.19902717743
LaVO4,4.45446449416
Ba2YBiO6,3.83299480369
KLi6TaO6,6.81547030833
KLaO2,6.85541049502
BaBiIO2,5.14386729733
RbIn(MoO4)2,5.84067735921
RbH2OF,10.6601477425
Ba2CuClO2,0.902847073786
Na4WO5,5.18413792788
TlClO4,8.65348054582
NaNbO2,2.14490053714
RbAlO2,7.06160730205
Na4SnO4,5.36463766264
SrO,6.9242970966
ScOF,7.65812346899
P2O5,8.95418896856
LaCuO2,4.93213482078
RbLiCrO4,4.0386690624
Na4TiO4,7.30167283638
Ca4P2O,3.00374104223
NaCaVO4,5.1565928486
Tl2MoO4,4.76017661543
KGeNO,4.86793333874
NaCNO,8.30121542143
Rb2O,4.89169575684
CsIO3,5.04156640434
HgAsO3,2.24950912603
K4Be3O5,7.32769103933
Na3In2(PO4)3,6.02454099014
Zn(GaO2)2,4.40500270924
Ca(AsO3)2,5.80772665756
Sn2OF5,3.0475122026
Sc2Si2O7,7.81636252202
CdSeO3,5.17782981976
Ta2O5,5.14326273426
SCl2O,5.9683943209
NaSr3NbO6,5.63678679689
InAgO2,2.0419856317
BaHf(PO4)2,8.3866561278
BaSn(GeO3)3,5.47960785769
Cd(IO3)2,5.43752939579
Na3SbO3,5.27912868507
Cd(RhO2)2,1.9595997496
Cd(GaO2)2,3.37205045351
LiInGeO4,4.62070888634
YNbO4,5.63233813358
Na2BeB2O5,9.00409513168
Mg2B2O5,9.04830735263
MgTi2O5,4.88904506532
Ba2CaWO6,4.74610634282
VAg3O4,1.87819408875
SrCO3,7.8781521819
OsO4,4.89040682013
Na3SbO4,5.00480490053
ClO2,1.52574751424
La4Se3O4,2.80571197363
NaIO3,5.9770762475
TlBO2,5.43310396219
Au2O3,1.87892036102
WOF4,4.16523821052
Zn(IO3)2,5.31811882107
La2Hf2O7,7.66763509551
SrCdP2O7,6.53470348495
Bi3ClO4,4.14301319364
CdWO4,4.31188845279
Na3NbO4,6.11615279804
Si2N2O,7.93572328905
BaBe2Si2O7,9.36147025455
Na5AsO5,4.44341340063
SrZrO3,6.74274763972
Na2MgSiO4,7.66059775913
Al2O3,9.29003089908
Rb2LiAsO4,7.14069873189
TiCdO3,5.09871907728
ZnSO4,6.93360893964
Ca4Cl6O,9.1509751884
MgGeO3,5.13800755076
BaLiBO3,8.38630393479
Sr2ZnGe2O7,5.99540535106
HgPb2(ClO)2,3.89681712736
BaLa2PtO5,4.18509941534
K3Na(SeO4)2,6.90914945867
AgClO4,5.32059496711
ScAsO4,6.27160307848
TaBO4,5.48013001717
CsSbO2,4.47248253322
Ca3SiO,1.05190007519
SrSeO3,6.00350036813
RbCuO2,2.10362305724
Na3PS3O,5.44958316535
Ba2YNbO6,5.15011498128
O2,2.11251709215
Rb2Zr3OF12,9.14382286031
CaHgO2,4.39329441748
KAgCO3,3.77587826555
SrGa4O7,5.00431991246
CrHgO4,2.3704236155
NaBO2,8.03980025945
Ba(CuO)2,3.45191293654
K6Si2O7,7.68524713709
BaSnO3,2.35580774261
Ti(SeO3)2,4.47855128768
KAg2AsO4,1.64599916733
ZnWO4,4.30089432304
LiInP2O7,7.05571704022
YZnAsO,1.89433879152
LiZnAsO4,5.71129378908
Na4GeO4,6.59317907444
CaBiClO2,5.86785588305
Ca4PdO6,3.17813432486
TeO2,4.24770811041
LaAsO4,7.26449370506
Zr4Cd(PO4)6,6.62005015968
CaCrO4,3.39414429222
Na2W4O13,2.51817304817
CdSe2O5,4.9795151078
K2O,5.52994509466
CaZn2(PO4)2,6.83860113147
SrTa2O6,5.4036989117
BaSbClO2,4.93185283386
Li4MoO5,4.0679112988
NbBiO4,4.81954287608
BaZnO2,4.67236026449
Na2Li3GaO4,6.65289480801
Na4Hf2(GeO4)3,7.13891867365
Ba2Bi2O5,3.79472648347
CsCOF3,11.3771378741
K3Nb3(BO6)2,3.81779755209
KNa2BO3,6.66803553774
Ag2CO3,1.34798796275
CaMg(CO3)2,8.58683093914
InPO4,4.81238192377
KNaLaNbO5,6.00311095683
Bi4O7,1.71028136681
Ca4Bi2O,2.08389054324
HgMoO4,3.41947890108
Zr3Tl2OF12,7.08935192289
Rb2CdO2,3.69394967988
LaClO,7.85358131192
Nb2Cd2O7,4.08080940342
Ba4I6O,6.82529110781
TlIO3,4.74539014385
Y6WO12,4.42063121644
CaAl4O7,7.67065695595
YBi2ClO4,3.16324656271
LaTaN2O,1.86511635588
InOF,3.1543474591
BPO4,11.5603210905
LiTa3O8,5.52205673816
SbOF,5.35316515504
CsBePO4,9.27439762231
Na4SeO5,3.73600260301
K2Li14Zr3O14,7.88395744579
LaBrO,7.36496960919
Hg2GeO4,2.235869703
SeO2,5.524598092
