formula,target
Nd1.75Y0.1Ce0.15Cu1O4,True
K0.46Ti1N1Br1,True
La2Ca1Cu2O6,False
Ba1Fe1.98Pt0.02As2,False
Nb1S1.06,False
V3Si0.5Ga0.5,False
Pr1Ni0.79Bi1.98,False
Ba0.5K0.5Fe1.7Ni0.3As2,False
Mo0.9W0.1C1,True
La1Fe0.95Ir0.05As1O1,False
As0.4Fe0.6,False
La1.845Nd0.04Sr0.115Cu1O4,True
Y0.8Ca0.2Ba1.5La0.5Cu3O7.13,True
Y1Ba1.3Sr0.7Cu3O6.98,True
Mn0.33Ni0.67U6,False
Gd0.32Pr1.53Ce0.15Cu1O4,True
Bi1.2Pb0.8Sr2Ca1Cu2O8,True
Sm1Fe0.99Mn0.01As1F0.12O0.88,True
La1Fe1As0.1P0.9O1,False
Nb2Pd1S3Se2,False
Eu2.17Ce0.5Sr1.33Cu2.25Fe0.75O9.41,False
Nb0.7Ti0.3,True
Pb0.6Cu0.4Sr1.1La0.9Cu1O5.07,True
La0.5Y0.5Fe1As1O0.6,True
Y1Ba2Cu3.76Ni0.24O8,False
Tb1Fe1As1O0.9,True
La0.65Pr1.2Sr0.15Cu1O4,True
Ge0.3Cu0.7Sr2Ca2.9Y0.1Cu4O11.1,True
Pr1.85Am0.15Cu1O4,False
Nd1.48Y0.37Ce0.15Cu1O4,False
Gd1Ba2Cu3O6.758,True
Eu1Ba1.93Cu2.92O7,True
Nb0.2V0.8,False
Zn0.035Zr1N1Br1,True
Y1Ba2Cu3O6.29,True
Ca0.86Sr0.14Cu1F0.2O1.8,False
Nb1Os0.42Pt2.58,False
La1.8Sr0.15Na0.05Cu1O4,True
In0.017Sn0.983,False
La1Fe1As0.6P0.4O1,False
Pr0.8La1Ce0.2Cu1O4,True
Ba0.525K0.475Bi1O2.917,True
Ir2Zr1,False
Nd1Bi1S2F0.29O0.71,False
Rh0.91Ti0.04Y0.05,False
La1Ni1Bi1O1,False
Ba1Ir2P2,False
Hg0.85Re0.15Ba2Cu1O4.53,True
Y1Ba2Cu3.996Ni0.004O8,True
Fe0.54Co0.36Al0.1,False
Hg0.8W0.2Ba2Cu1O4.4,True
Fe1Se0.779Te0.041,False
Dy1Ni0.74Bi1.78,False
Ce1Pt4Ge12,False
Cu1.6Mo6S8,True
La1.795Sr0.205Cu0.995Ni0.005O4,False
Pd3Te1,False
La0.908Tm0.092Sn3,False
Bi2Sr2Ca0.5Pr0.5Cu2O8.329,False
Y1Pt1.5Au0.6B2.4C1.2,False
Au1.8Pd0.2In1Y1,False
Ba1.6Sr0.4Yb1Cu3O5.97,False
Sr2Cu1C0.93B0.07O5,True
Cr34.9Ga25V40.1,False
Nd1Fe1As1F0.18O0.82,True
Pt0.73W0.27,False
V2.94La0.06Si1,True
Bi0.066Mo0.264Cu2.67Sr2Y1O7.32,True
Y0.6Ca0.4Ba1.2La0.8Cu3O7.15,True
Fe1Se0.656Te0.164,True
La1.725Nd0.15Sr0.125Cu1O4,True
Cu1Ti1,False
Tl2Ba2Ca2Cu3O9.841,True
Cu1Th2,False
La1.85Sr0.15Cu0.95Li0.05O4,True
Bi1.84Pb0.34Sr2Cu3O10,False
Bi2Sr2Ca1Cu2O7.975,False
Al1Ta3,False
La1.55Nd0.3Ca0.028Ba0.122Cu1O4,False
Bi1.4Pb0.6Sr2Ca1.7Ga0.3Cu3O7,True
U1Rh1Ge1,False
K0.77Zr1N1Cl1,True
Ca0.4Nd0.6Fe1As1F1,True
Be13Rh1,False
Ce2S3,False
La1.44Nd0.4Sr0.16Cu1O4,False
Sn0.7127Pb0.2373In0.05Te1,False
Mo1.8Rh0.2B1C1,False
Sr11La3Cu24O41,False
Nd1.72Ta3.28S2,False
Pd0.14Ti1Se2,False
Sn0.97As0.009Te0.991,False
Sr0.6Ca0.333Cu1O2.2,True
Sr1Fe2As1.4P0.6,True
Ba1Fe1.857Co0.13Mn0.013As2,True
Bi1.4Pb0.6Sr2Ca2Cu3O7,True
La1.72Nd0.1Ba0.18Cu1O4,True
Mo0.8Pt0.2,False
Mo0.95Zr0.05C1,True
Yb1Co3B2,False
Y4Ru6Sn19,False
Ag3Sb1,False
Y0.75Ca0.25Ba2Cu3O6.008,True
C0.4Mo0.6,True
Mo0.8Hf0.2C1,True
Nb50Zr40Hf10,True
Y1Sr2Cu2.85Re0.15O6.95,True
Al0.5Nb3Sn0.5,True
Pr1Pt1.5Au0.6B2C1,False
Y1La0.2Ba1.8Cu3O7.36,True
Y0.8Ca0.2Ba2Cu3O6.7,True
Dy0.4Tm0.6Ni2B2C1,False
Bi4Te3,False
La2.91Pr0.09Tl1,False
Nb0.25Sn0.25Ta0.5,True
Y1Ba2Cu3.925Zn0.075O8,True
Y1.8Ti0.2C3.1,True
W0.054Zr0.946,False
La2Cu1O4.012,True
La1.847Sr0.153Cu1O4,True
Y0.55Pr0.45Ba2Cu3O6.5,False
Y1Ba1.36Sr0.64Cu4O8,True
Nd1.85Th0.15Cu1O4,True
Er1Ba2Cu2.78Zn0.18Fe0.03O6.93,True
La1.913Sr0.087Cu1O4,True
Sc1Co2As2,False
La1Fe1As1H0.6O0.6,True
Pr1.85Ce0.15Cu0.97V0.03O3.98,True
C0.5W0.5,False
Ca3Rh4Ge13,False
Pr2S3,False
Nd1Rh1Al1,False
Fe1Se0.82Cl0.18,True
Lu1Ni1B0.9C1,False
Tc0.65V0.35,False
Lu1Os2,False
Tl1Sr2Ca0.2Y0.8Cu2O6.97,True
Li0.34Rb1Ca2Nb3O10,False
Yb1Fe4P12,False
Ca1Fe1.936Co0.064As2,False
Pb1Mo6Se7.55,False
Al1Nb2Ni1,False
Ce1Pt0.2Ru1.8,False
La1Ir1As1,False
Y0.2Yb0.8Ba2Cu3O6.91,True
Yb1Pd2Ge2,False
Ba1Fe1.76Co0.24As2,False
Sr2Cu1F2O2,True
Y1Ba2Cu2.94Zn0.06O6.33,False
B2.03Nb1,False
Sr2Y0.7Ca0.3Cu2.35Pb0.65O7.11,False
La1Ba1.5Sr0.5Cu3O6.948,True
Nb2Ta0.5V0.5Sn1,True
Pd16.5Sb83.5,False
Y0.85Ca0.15Ba2Cu4O8,True
Ti0.65Zr0.35,False
Y1Co2B2,False
In0.05Sn0.95,False
K0.5W1O3,False
Cd0.0263Pb0.9737,False
Pr1Ni1As1H0.06O0.94,False
Hg1.4Tl0.6Ba2Y0.5Ca0.5Cu2O7.74,True
Hg0.5Fe0.5Sr2Y0.9Ca0.1Cu2O6.75,False
La1.5Pr0.5Ca1Ba2Cu5O11.782,True
Ir0.1Os0.3Rh0.6,False
Re0.4Ta0.6,False
Ce1Co0.8Ni0.2In5,False
Mo3Sb7,False
La0.9709Ce0.0291Sn3,False
Lu0.8Pr0.2Ba2Cu3O7,True
H0.46Mo0.1Nb0.72Pd0.18,False
Ag0.795Sn0.205,False
Ce1Co1In4.88Sn0.12,False
Be22Rh1,False
Th81.3Tm18.7,False
Pd0.165Sb0.835,False
Pd0.985Ni0.015H0.79,False
Nd1Fe0.95Rh0.05As1O1,False
Ca1Cu0.25Si1.55,False
Nb25Ti65Ta10,False
Ir3Te8,False
Fe0.05Ni0.05Zr0.9,False
La4Sb2Sn1,False
Hf2Ru3Si4,False
Y1Ru2P2,False
Ir1Te3,False
Pd32Zr68,False
Zr1P1.1Se0.9,False
Y0.9Pr0.1Ba2Cu3O6.82,True
In1Sc1Au2,False
Ho0.8Ca0.2Ba2Cu4O8,True
V0.72Si0.17Al0.11,True
La1.83Sr0.17Cu0.99Ni0.01O4,True
Bi1.7Pb0.4Sr1.9Cu1OY,False
Nd1.85Th0.15Cu1O3.98,True
Y1Ba2Cu0.78Al0.22O7,False
O0.105Rh0.285Zr0.61,True
Gd1Ba2Cu3O6.3,False
Ag3.3Al1,False
La1.95Sr0.05Cu1O3.98,False
La2Cu1O4.054,True
La1.71Sr0.25Ho0.04Cu1O4,False
Zr33.3V39.3Nb27.4,False
Mo0.04Zr0.96,False
Pr1Fe0.85Co0.15As1O1,False
Nb3Si0.6Sn0.4,False
La1.8Sr0.2Cu0.983Zn0.017O4,True
Eu2.17Ce0.5Sr1.33Cu2Co1O9.03,False
La2.1Yb0.2Ba2.1Ca0.4Cu5O11.802,True
Y1Ba2Cu2.95Fe0.05O6.84,True
Eu1Fe2As1.7P0.3,True
Y1Ba1Sr1Cu2.8Mo0.2O7.3,True
Fe0.8Ni0.2Se1,False
Y1Ba1.98La0.02Cu3O6.96,True
Ba2Ca3Cu5O,True
K0.3O3Re1,False
Ho1Fe4P12,False
Gd0.7Pr0.2Ca0.1Ba2Cu3O7,True
Eu2.17Ce0.5Sr1.33Cu2.5Fe0.5O9.23,True
Al0.22La0.78,False
Ba1Fe1.924Co0.076As2,False
Fe0.4Ni0.6Zr2,False
Au0.18Te0.82,False
Mo0.72Pt0.28,False
Er1Ba2Cu3O6.23,False
Ba1Fe1.926Co0.074As2,False
Si1Zr2,False
Tm0.5Pr0.5Ba2Cu3O6.95,True
Ho0.2Dy0.8Ni2B2C1,False
La0.9Sr0.1Fe1As1O1,True
Lu1Rh3B2,False
Hf0.025Re0.975,False
Y1Ba2Cu2.9Fe0.1O6.64,True
Hg1Ba2Cu1O4.39,True
Rh0.35V0.65,False
Ca1Al1.2Si0.8,False
Y1Pd2B2C1,True
Gd0.2Mo6Pb1S8,True
La2.706Pr0.294Tl1,False
As1Bi1Pb1,False
Eu1Ba1.6Pr0.4Cu3O6.51,False
Ca0.84La0.16Fe1As1.99P0.01,True
Y1Ba2Cu2.8Cr0.2O7,True
Hg0.5Fe0.5Sr2Y0.2Ca0.8Cu2O6.63,True
Nb1Se0.25Te0.75,False
Al1Th2,False
Lu4.95Yb0.05Ir4Si10,False
La1.84Sr0.16Cu0.98Ni0.02O4,False
Al2Mg3,False
Bi1La2,False
Nb0.55Ti0.45,False
Rh0.8Y0.2,False
Pd0.285Zr0.61O0.105,False
Y0.4Pr0.6Ba2Cu3O6.95,False
Nd1.85Ce0.15Cu1O4.064,False
Y0.6Pr0.4Ni2B2C1,False
Os0.29V0.71,False
H1.33N0.33O3W1,False
Rb0.14W1O3,False
Ho0.7Ca0.3Ba2Cu4O8,True
Y1Ba1Sr1Cu2.975Sn0.025O6.91,True
Nb0.35Hf0.65N1,False
Y6Nb4Al43,False
Tl1Sr1.2La0.8Cu1O5,True
Y0.6Pr0.4Ba1.4Sr0.6Cu3O6.83,True
Pb0.9Cu0.18Mo6S8,True
Bi2Sr1.6Pb0.4Cu1O6.172,False
Zr1Ru0.9Rh0.1P1,False
B1C1Mo2,False
La1.75Sr0.25Cu0.98Ni0.02O4,False
La1Fe1As1H0.58O0.58,True
Y0.85Ca0.15Sr2Cu2.5B0.5O7,False
Sb2V1,False
La1Fe0.85Rh0.15As1O1,True
Tm1Ba2Cu4O8,True
In1V6S8,False
Ce1Pt5,False
La1.88Ba0.12Cu0.99Ga0.01O4,False
Cu0.75Zn0.25Ir2S4,False
Ce1Fe1As1F0.12O0.88,True
Y1Ba2Cu2.52Al0.48O6.74,True
La1Fe0.4Zn0.6As1F0.15O0.85,True
Ni0.05Zr1Te3,False
Dy0.6Pr0.4Ba2Cu3O6.9,True
Ba3Ir4Ge16,False
Ce1Fe1As1H0.4O0.6,True
Bi2S2F0.1O0.9,False
Gd0.001Th0.999,False
Ba1Cs1Fe4As4,True
Er1Ni1.94Fe0.06B2C1,False
Ba2Cu1Cl2O2,False
Ba1Fe1.79Zn0.1Co0.11As2,False
Ti0.775V0.225,False
Bi1.9Pb0.2Sr1.9Cu1OY,False
Nb0.45Re0.55,False
Fe1Se0.94,False
Ca0.1Ba1.65La1.25Cu3O7.08,True
Nd0.9Pr0.1Ba2Cu3O6.75,True
Co0.015Mo99.985,False
Ce0.013La0.987,False
Lu0.5Pr0.5Ba1.7Sr0.3Cu3O6.92,True
Tm0.95Ca0.05Ba2Cu4O8,True
Os0.666Ru0.334,False
Li2Pd0.48Pt2.52B1,False
La1In0.75Sn2.25,False
Ca0.85Ce0.15Ba1La1Cu3O7.07,True
Bi1Sr0.95Nd0.05Cu1OY,False
Y1Ba2Cu2.95Fe0.05O6.79,True
Yb0.7Ca0.3Ba1.6Sr0.4Cu3O6.43,True
Bi2Sr2Ca1Cu2O8.199,True
Nb0.4Ta0.6C1,True
Y0.85Pr0.15Ba2Cu3O6.65,True
Ba1Fe2As3,True
Co1P3,False
Ti0.013V0.987,True
La1Fe1As0.8Sb0.2O1,False
Y1Ba2Cu2.95Ni0.05O6.94,True
Y0.7Pr0.3Ba2Cu3O6.97,True
Ba1Fe1.83Zn0.04Co0.13As2,True
Bi2Sr2Ca1Cu2I0.23O8.28,False
O0.91Ti1,False
Bi1Sr1Cu1OY,False
Nd0.2Sm0.8Bi1S2F0.3O0.7,False
La2Cu1O4.003,False
Fe1Se0.246Te0.574,True
Nd1.1Ba1.5Ca0.4Cu3O6.864,True
Cu1V2S4,False
Nd1.5Ba1.5Cu3O7.024,False
Cu0.064Ti1Se2,False
U2Pt0.5Rh0.5C2,False
Ba0.4K0.6Bi1O3,False
Ba8Si40Al6,False
La1.812Sr0.188Cu1O4,True
Ca1Al1.3Si0.7,False
Gd1.75La0.1Ce0.15Cu1O4,False
La1.87Ba0.13Cu0.99Ga0.01O4,False
La1Fe0.2Zn0.8As1F0.15O0.85,True
La1.875Ba0.005Sr0.12Cu1O4,True
Y1.7U0.3C2.9,False
La2.25Ca1.5Ba2.25Cu6O13.93,True
Gd0.7Pr0.3Ba2Cu3O6.95,True
Y0.56Er0.44Rh4B4,False
Ce1Co1In4.75Zn0.25,False
U0.99Gd0.01Pd2Al3,False
Bi0.25Pb0.75,False
Pr0.75Nd0.25Os4Sb12,False
Nb0.75Al0.02Ge0.05,True
Y0.4Cu0.6Ba1.3La0.7Cu3O7,True
Ce1Co1In4.989Cd0.011,False
La1.962Sr0.038Cu1O4,False
Y0.95Ca0.05Ba2Cu2.95Co0.05O6.84,True
Hf1Si2,False
La1.55Sr0.45Cu0.7Co0.3O4,False
Ho1Ir3B2,False
Nd1.85Ce0.15Cu0.996Co0.004O4,True
Y1Ba2Cu2.655Co0.345O7.29,False
Bi0Mo0.33Cu2.67Sr2Y1O7.41,True
Ce1Ru4B4,False
La1Mg2,False
Na0.75Co0.995Ga0.005H2.6O3.3,False
Tl1Sr2Ca1Cu2O6.837,True
Nd0.9Sr0.1Ni1O3,False
Y1Ba1.6La0.4Cu3O7.11,True
Pr1.87Ce0.13Cu1O4,False
Nb0.76Sn0.74,True
Y1Ba1.95La0.05Cu3O6.9,True
Dy2Cu1O4,False
Be11Fe1,False
La0.9978Ce0.0022Rh3B2,False
V0.65Ge0.25Al0.1,False
Nb0.5Ti0.45Zr0.05,False
Nb55Rh45,False
Nb77.5Sn5.6Al11.3Ge5.6,True
Ba1Rh2As2,False
Sr1.5Ba0.5Y1Cu2.8Ga0.2O6.96,True
Fe2As2Sr4Sc1.2Ti1.8O8,False
Ba1.6Sr0.4Yb0.95Ca0.05Cu3O6.8,True
Sn99.2In0.4Sb0.4,False
Mo1Sr2Dy1.5Ce1Cu2O10,False
Y1Ba2Cu2.97Zn0.03O6.63,True
Cs1Fe2As2,False
Na0.33Co1H2.6O3.3,False
Pd0.05Ti0.95,False
Ag5Rb1,False
Cr0.1V0.9,False
Bi4Sr3Ca3Cu4OY,True
Re2Th1,False
Pr1Pt4Ge10Sb2,False
Bi1.7Pb0.3Sr2Ca1Cu2O0.23,True
K1Fe2As2,False
Nb2.7Zr0.3Sn1,True
Nb1Ru1.2Pt1.8,False
O3Sn2,False
Mn3Si1,False
La1.943Sr0.076Cu1O4,True
La1.9Sr0.6Ca0.5Cu2O6.062,False
Ho1Ni1.95Co0.03B2C1,False
Sm1Ba1.9Pr0.1Cu3O6.99,True
La3Pd4Si4,False
Ca1Pd2,False
Bi3La5,False
Gd1Ni2B2C1,False
Nd0.6Sm0.4F0.3Bi1S2O0.7,False
As3La4,False
K3Tl4.5C60,False
Sm1La0.8Sr0.2Cu1O3.945,True
Sm1Fe0.5Ru0.5As1F0.15O0.85,False
Ga0.205V0.795,False
Ir0.98Nb0.02,False
Ba2Sn3Sb6,False
Cu0.5C0.5Ca3Cu2O6.6,True
Sn1.17Nb1S3.17,False
Sr1.5Ba0.5Y1Cu2.8Cr0.2O7,False
In0.69Tl0.31,False
Mn2.91V0.09Si1,False
Gd0.71Pr1.14Ce0.15Cu1O4,False
La0.84Sn3Tm0.16,False
Co0.97Rh0.03U1,False
C3Er0.6Th1.4,False
Y1Sr2Cu2.7Cr0.3O7.1,False
Au0.3Te0.7,False
Bi2Sr2Ca0.9Er0.1Cu2O8,True
La1.74Sr0.26Cu1O3.99,False
Mo4Re2Te8,False
Ba0.1K0.9Fe2As2,False
Pb5Cd0.5Sr2Tb1Cu2O7,False
Ca1Ti1O3,False
Nb0.65Pd0.35,False
Hg1Ba2Ca2Cu3O8.16,True
La1.9Sr0.1Cu0.99Ni0.01O4,True
Fe1.02Se1,False
Ru2Y1,False
La1.5Ba1Ca0.5Cu3O7.195,True
Tl1Sr0.4Ca0.6La1Cu1O5,True
Th0.75Y0.25,False
Y1Ba2Cu3.925Fe0.075O8,True
Ti0.12V0.88,False
Ru0.8Sr2Y1Cu2.2O7.8,True
Er1Ba2Cu2.94Zn0.06O6.92,True
Bi2Ca1La1Cu1O6.5,False
La3.1Gd0.2Ca0.4Ba3.3Cu7O16.473,True
Y1Ba2Cu2.8Al0.2O6.91,True
La1.675Nd0.125Sr0.2Cu1O4,False
Fe2Hf1,False
Lu1Si3,False
Ag0.1Tl0.9,False
Y0.85Ca0.15Ba2Cu2.85Zn0.15O6.85,True
Sn0.3361Pb0.5039In0.16Te1,False
Tc0.1W0.9,False
U0.6La0.4Pd2Al3,False
Er0.7Ca0.3Ba2Cu3O6.83,True
Sm1Ba2Cu3O6.75,True
Tl2Ba2Cu1O5.989,False
La1.75Sr0.25Cu1O3.921,True
Y1Ba2Cu3F0.825O,True
Y0.95Pr0.05Ba2Cu4O8,True
Bi2Sr2Ca0.3Pr0.7Cu2O8,False
Ga2Ge2U1,False
Cd1V3,False
Ca0.2Ba1.55La1.25Cu3O7.05,True
Nb3Rh0.7Au0.3,False
La2.9234Ce0.0766In1,False
Pd2Y0.5Tm0.5Sn1,False
Bi0.9Nd0.05Tb0.05Pb1Sr2Ca2Cu3O10,True
Sm1Fe1As0.75P0.25F0.12O0.88,False
Hf1N0.989,False
Pr1Th3.4Ru0.6B4,False
Ir0.4Re0.1Rh0.5,False
Ba1Fe1.697Co0.306As2,False
Nb1,False
Th0.9La0.1Ru2,False
C8Rb1Hg1,False
Sr0.4K0.6Bi1O3,True
Sr0.81Eu0.19Fe1.76Co0.24As2,True
Ba1.6Sr0.4Yb0.6Ca0.4Cu3O6.61,True
Dy1Ni1.995Co0.01B2C1,False
As2Ti1,False
Ir3La7,False
Bi2.1Sr1.9Ca1Cu2O8.28,False
Ce1Rh0.45Ir0.55In5,False
As1Zr1,False
Bi2Sr2Ca1Cu2I0.1O8.21,True
Be13Mo1,False
Al0.75Ge0.25Nb3.8,True
La1.4Sr1.6Mn2O7,False
Y1Fe2Ge2,False
Fe0.96Ni0.04Se0.82,False
La1.885Sr0.115Cu0.9975Zn0.0025O4,True
Cr0.6Os0.4,False
Lu3Os4Ge13,False
Sm1Fe1As1H0.34O0.64,True
Pb1.9Rh1,False
La2Ru5B4,False
La1.8Nd0.2Cu1O4.025,True
Sm0.9Pr0.1Ba2Cu3O6.65,True
Sr2Nd0.7Ca0.3Cu2F1O5,False
Nd0.9Ca0.1Ba2Cu3O6.63,True
Rh0.065Zr0.935,False
Sn0.4197Pb0.4203In0.16Te1,False
Ba1Fe1.868Co0.094Cu0.038As2,True
In1Sc2,False
Hg5Pt2,False
Nd1Ba2Cu3O6.78,True
Li2.6Ti1.7O4,True
Al0.32La0.68,False
Li0.33Ta1S2,False
Ce1Co1.33Rh0.67,False
La1.5Ba1Ca0.5Cu3O6.981,True
In0.15Nb3Sn0.85,True
Nb1Os1,False
Y1Sr2Cu2.65Fe0.35O6.7,True
Fe2As2Ca4Mg0.75Ti2.25O7.5,True
Ir1Os1Y1,False
Ca10Pt3.474Fe9.526As18,True
Y0.5Pr0.5Ba2Cu3O6.85,False
La1Al1.26Si0.74,False
Bi2Sr1.56La0.44Cu1O6,True
Cu0.5P0.5Sr2Ca1.7Y0.3Cu3O9.4,True
Th1Pd2B2C1,True
Ba0.553K0.447Bi1O3,True
Ti4Tl1,False
Y0.6Pr0.4Ba1Sr1Cu3O6.95,False
La1Ni1As1F0.12O0.88,False
La1.4Ba1.5Ca0.1Cu3O6.943,True
Pb1Se1,False
La1.75Sr0.25Cu0.9Ga0.1O4,False
Na0.4H5Bi1.08S5.08Ta2O2.5,False
La1Se1,False
Pr1.9Ba1.1Cu3O7.29,False
Nd1Ba2Cu3O6.75,True
La1.45Sr0.55Cu0.6Co0.4O4,False
Ta0.63Ti0.3Zr0.07,False
Ca1Ni1B1N1,False
C0.48Sr2Ca0.4Y0.6Cu2.46O6.97,True
Na0.28Pb0.72,False
Pd2Sr1,False
H0.54Nb0.65Pd0.35,False
La2.77Ca0.46Ba2.77Cu6O14.246,True
Mo6Se6Te2,False
La1Fe0.8Co0.2As1O1,False
Ca0.1Ba1.65La1.25Cu3O7.02,True
Co0.5Ni0.5V3,False
Pt0.035W0.965,False
La1.75Sr0.25Cu0.94Co0.06O4,True
Y1Ba2Cu2O6.92,False
Y1Ba2Cu3O6.82,True
Yb0.7Pr0.3Ba2Cu3O6.97,True
Hf0.5V2Zr0.5,True
La1.9Sr0.3Ca0.8Cu2O6.04,False
Mo1.86Ta0.14B1C1,False
Sr0.5Eu0.5Fe1.76Co0.24As2,False
Bi2Pd3,False
Ga26.5V73.5,True
Fe2As2Ca6Al1.32Ti2.68O12,True
Cd2Re2O7.1,False
Ba1Fe1.904Ni0.096As2,True
Pr2Ba4Cu7O14.44,True
Bi0.07Pb0.93,False
Sm1Fe1As1F0.06O0.94,True
Y0.8Pr0.2Ba2Cu3O6.91,True
La1.5Ba1.1Ca0.4Cu3O7.082,True
La1.5Ba1.4Ca0.1Cu3O6.912,True
Y1.8Ti0.2C2.9,True
Y1Sr2Cu2.8V0.2O6.8,False
C1Ti0.8W0.2,False
Nd1Fe0.5Ru0.5As1F0.11O0.89,True
Nb2S2C1,False
Y0.9Pr0.1Ba2Cu3O7,True
Pr0.8Sr0.2Fe0.7Co0.3As1O1,False
Ba1Fe1.935Ni0.065As2,True
