formula,target
La1.85Sr0.15Cu0.95Li0.05O4,27.2
Bi1.84Pb0.34Sr2Cu3O10,0.0
Bi2Sr2Ca1Cu2O7.975,0.0
Al1Ta3,0.795
La1.55Nd0.3Ca0.028Ba0.122Cu1O4,0.0
Bi1.4Pb0.6Sr2Ca1.7Ga0.3Cu3O7,67.4
U1Rh1Ge1,0.244
K0.77Zr1N1Cl1,13.5
Ca0.4Nd0.6Fe1As1F1,54.0
Be13Rh1,0.0
Ce2S3,0.0
La1.44Nd0.4Sr0.16Cu1O4,0.0
Sn0.7127Pb0.2373In0.05Te1,2.62
Mo1.8Rh0.2B1C1,9.1
Sr11La3Cu24O41,0.0
Nd1.72Ta3.28S2,4.3
Pd0.14Ti1Se2,0.0
Sn0.97As0.009Te0.991,0.0195
Sr0.6Ca0.333Cu1O2.2,98.0
Sr1Fe2As1.4P0.6,28.93333333
Ba1Fe1.857Co0.13Mn0.013As2,18.0
Bi1.4Pb0.6Sr2Ca2Cu3O7,108.5
La1.72Nd0.1Ba0.18Cu1O4,19.8
Mo0.8Pt0.2,4.56
Mo0.95Zr0.05C1,13.2
Yb1Co3B2,0.0
Y4Ru6Sn19,1.3
Ag3Sb1,0.0
Y0.75Ca0.25Ba2Cu3O6.008,34.85
C0.4Mo0.6,10.1
Mo0.8Hf0.2C1,11.4
Nb50Zr40Hf10,10.1
Y1Sr2Cu2.85Re0.15O6.95,43.1
Al0.5Nb3Sn0.5,15.9
Pr1Pt1.5Au0.6B2C1,6.0
Y1La0.2Ba1.8Cu3O7.36,89.1
Y0.8Ca0.2Ba2Cu3O6.7,76.7
Dy0.4Tm0.6Ni2B2C1,9.0
Bi4Te3,3.5
La2.91Pr0.09Tl1,7.55
Nb0.25Sn0.25Ta0.5,10.8
Y1Ba2Cu3.925Zn0.075O8,25.0
Y1.8Ti0.2C3.1,14.5
W0.054Zr0.946,3.88
La2Cu1O4.012,32.0
La1.847Sr0.153Cu1O4,39.25
Y0.55Pr0.45Ba2Cu3O6.5,0.0
Y1Ba1.36Sr0.64Cu4O8,81.0
Nd1.85Th0.15Cu1O4,22.5
Er1Ba2Cu2.78Zn0.18Fe0.03O6.93,46.0
La1.913Sr0.087Cu1O4,25.0
Sc1Co2As2,0.0
La1Fe1As1H0.6O0.6,35.0
Pr1.85Ce0.15Cu0.97V0.03O3.98,21.2
C0.5W0.5,10.0
Ca3Rh4Ge13,2.1
Pr2S3,0.0
Nd1Rh1Al1,0.0
Fe1Se0.82Cl0.18,10.5
Lu1Ni1B0.9C1,2.6
Tc0.65V0.35,4.49
Lu1Os2,3.49
Tl1Sr2Ca0.2Y0.8Cu2O6.97,93.0
Li0.34Rb1Ca2Nb3O10,3.52
Yb1Fe4P12,0.0
Ca1Fe1.936Co0.064As2,0.0
Pb1Mo6Se7.55,5.0
Al1Nb2Ni1,4.2
Ce1Pt0.2Ru1.8,3.4
La1Ir1As1,3.1
Y0.2Yb0.8Ba2Cu3O6.91,91.4
Yb1Pd2Ge2,1.17
Ba1Fe1.76Co0.24As2,5.1
Sr2Cu1F2O2,44.33333333
Y1Ba2Cu2.94Zn0.06O6.33,0.0
B2.03Nb1,5.26
Sr2Y0.7Ca0.3Cu2.35Pb0.65O7.11,0.0
La1Ba1.5Sr0.5Cu3O6.948,57.1
Nb2Ta0.5V0.5Sn1,12.2
Pd16.5Sb83.5,4.9
Y0.85Ca0.15Ba2Cu4O8,88.9
Ti0.65Zr0.35,1.37
Y1Co2B2,0.0
In0.05Sn0.95,3.625
K0.5W1O3,0.0
Cd0.0263Pb0.9737,7.124
Pr1Ni1As1H0.06O0.94,1.6
Hg1.4Tl0.6Ba2Y0.5Ca0.5Cu2O7.74,84.0
Hg0.5Fe0.5Sr2Y0.9Ca0.1Cu2O6.75,0.0
La1.5Pr0.5Ca1Ba2Cu5O11.782,57.7
Ir0.1Os0.3Rh0.6,0.21
Re0.4Ta0.6,0.0
Ce1Co0.8Ni0.2In5,0.88
Mo3Sb7,2.97
La0.9709Ce0.0291Sn3,3.47
Lu0.8Pr0.2Ba2Cu3O7,86.8
H0.46Mo0.1Nb0.72Pd0.18,4.82
Ag0.795Sn0.205,0.09
Ce1Co1In4.88Sn0.12,0.87
Be22Rh1,0.0
Th81.3Tm18.7,0.97
Pd0.165Sb0.835,4.9
Pd0.985Ni0.015H0.79,2.8
Nd1Fe0.95Rh0.05As1O1,7.1
Ca1Cu0.25Si1.55,2.9
Nb25Ti65Ta10,8.4
Ir3Te8,1.8
Fe0.05Ni0.05Zr0.9,3.9
La4Sb2Sn1,0.0
Hf2Ru3Si4,0.0
Y1Ru2P2,0.0
Ir1Te3,1.18
Pd32Zr68,2.24
Zr1P1.1Se0.9,5.34
Y0.9Pr0.1Ba2Cu3O6.82,82.0
In1Sc1Au2,3.02
Ho0.8Ca0.2Ba2Cu4O8,87.0
V0.72Si0.17Al0.11,10.3
La1.83Sr0.17Cu0.99Ni0.01O4,30.1
Bi1.7Pb0.4Sr1.9Cu1OY,0.0
Nd1.85Th0.15Cu1O3.98,17.0
Y1Ba2Cu0.78Al0.22O7,0.0
O0.105Rh0.285Zr0.61,11.8
Gd1Ba2Cu3O6.3,0.0
Ag3.3Al1,0.34
La1.95Sr0.05Cu1O3.98,0.0
La2Cu1O4.054,29.1
La1.71Sr0.25Ho0.04Cu1O4,9.95
Zr33.3V39.3Nb27.4,5.45
Mo0.04Zr0.96,4.47
Pr1Fe0.85Co0.15As1O1,7.485
Nb3Si0.6Sn0.4,6.5
La1.8Sr0.2Cu0.983Zn0.017O4,19.8
La2.1Yb0.2Ba2.1Ca0.4Cu5O11.802,47.0
Y1Ba2Cu2.95Fe0.05O6.84,76.4
Y1Ba1Sr1Cu2.8Mo0.2O7.3,68.0
Fe0.8Ni0.2Se1,0.0
Y1Ba1.98La0.02Cu3O6.96,92.6
Ba2Ca3Cu5O,106.0
K0.3O3Re1,3.6
Ho1Fe4P12,0.0
Gd0.7Pr0.2Ca0.1Ba2Cu3O7,64.4
Al0.22La0.78,4.3
Ba1Fe1.924Co0.076As2,9.505
Fe0.4Ni0.6Zr2,1.78
Au0.18Te0.82,1.56
Mo0.72Pt0.28,5.6
Er1Ba2Cu3O6.23,0.0
Ba1Fe1.926Co0.074As2,6.2
Si1Zr2,0.0
Tm0.5Pr0.5Ba2Cu3O6.95,28.9
Ho0.2Dy0.8Ni2B2C1,6.215
La0.9Sr0.1Fe1As1O1,24.6
Lu1Rh3B2,0.0
Hf0.025Re0.975,7.3
Y1Ba2Cu2.9Fe0.1O6.64,20.5
Hg1Ba2Cu1O4.39,24.2
Rh0.35V0.65,1.075
Ca1Al1.2Si0.8,5.21
Y1Pd2B2C1,22.6
Gd0.2Mo6Pb1S8,14.3
La2.706Pr0.294Tl1,5.25
As1Bi1Pb1,9.0
Ca0.84La0.16Fe1As1.99P0.01,41.0
Y1Ba2Cu2.8Cr0.2O7,87.5
Hg0.5Fe0.5Sr2Y0.2Ca0.8Cu2O6.63,63.5
Nb1Se0.25Te0.75,4.4
Al1Th2,0.045
Lu4.95Yb0.05Ir4Si10,2.0
La1.84Sr0.16Cu0.98Ni0.02O4,0.0
Al2Mg3,0.0
Bi1La2,0.76
Nb0.55Ti0.45,9.4
Rh0.8Y0.2,1.18
Pd0.285Zr0.61O0.105,2.09
Y0.4Pr0.6Ba2Cu3O6.95,9.0
Nd1.85Ce0.15Cu1O4.064,0.0
Y0.6Pr0.4Ni2B2C1,0.0
Os0.29V0.71,0.0
H1.33N0.33O3W1,3.2
Rb0.14W1O3,5.1
Ho0.7Ca0.3Ba2Cu4O8,87.0
Y1Ba1Sr1Cu2.975Sn0.025O6.91,76.3
Nb0.35Hf0.65N1,6.05
Y6Nb4Al43,0.86
Tl1Sr1.2La0.8Cu1O5,27.0
Y0.6Pr0.4Ba1.4Sr0.6Cu3O6.83,45.0
Pb0.9Cu0.18Mo6S8,13.65
Bi2Sr1.6Pb0.4Cu1O6.172,0.0
Zr1Ru0.9Rh0.1P1,2.9
B1C1Mo2,5.933333332999999
La1.75Sr0.25Cu0.98Ni0.02O4,8.1
La1Fe1As1H0.58O0.58,32.0
Y0.85Ca0.15Sr2Cu2.5B0.5O7,0.0
Sb2V1,0.0
La1Fe0.85Rh0.15As1O1,14.0
Tm1Ba2Cu4O8,79.42
In1V6S8,3.9
Ce1Pt5,0.0
La1.88Ba0.12Cu0.99Ga0.01O4,4.1
Cu0.75Zn0.25Ir2S4,3.3
Ce1Fe1As1F0.12O0.88,43.5
Y1Ba2Cu2.52Al0.48O6.74,68.0
La1Fe0.4Zn0.6As1F0.15O0.85,24.6
Ni0.05Zr1Te3,3.1
Dy0.6Pr0.4Ba2Cu3O6.9,41.2
Ba3Ir4Ge16,6.1
Ce1Fe1As1H0.4O0.6,40.2
Bi2S2F0.1O0.9,3.675
Gd0.001Th0.999,0.959
Ba1Cs1Fe4As4,26.0
Er1Ni1.94Fe0.06B2C1,8.5
Ba2Cu1Cl2O2,0.0
Ba1Fe1.79Zn0.1Co0.11As2,8.0
Ti0.775V0.225,4.7
Bi1.9Pb0.2Sr1.9Cu1OY,4.7
Nb0.45Re0.55,6.2
Fe1Se0.94,8.545
Ca0.1Ba1.65La1.25Cu3O7.08,45.9
Nd0.9Pr0.1Ba2Cu3O6.75,35.9
Co0.015Mo99.985,0.59
Ce0.013La0.987,2.39
Lu0.5Pr0.5Ba1.7Sr0.3Cu3O6.92,20.0
Tm0.95Ca0.05Ba2Cu4O8,84.8
Os0.666Ru0.334,0.569
Li2Pd0.48Pt2.52B1,3.07
La1In0.75Sn2.25,0.67
Ca0.85Ce0.15Ba1La1Cu3O7.07,52.4
Bi1Sr0.95Nd0.05Cu1OY,8.01
Y1Ba2Cu2.95Fe0.05O6.79,67.6
Yb0.7Ca0.3Ba1.6Sr0.4Cu3O6.43,65.3
Bi2Sr2Ca1Cu2O8.199,70.0
Nb0.4Ta0.6C1,10.27666667
Y0.85Pr0.15Ba2Cu3O6.65,52.9
Ba1Fe2As3,35.4
Co1P3,0.0
Ti0.013V0.987,12.8
La1Fe1As0.8Sb0.2O1,0.0
Y1Ba2Cu2.95Ni0.05O6.94,85.0
Y0.7Pr0.3Ba2Cu3O6.97,59.3
Ba1Fe1.83Zn0.04Co0.13As2,20.0
Bi2Sr2Ca1Cu2I0.23O8.28,0.0
O0.91Ti1,0.7
Bi1Sr1Cu1OY,6.16
Nd0.2Sm0.8Bi1S2F0.3O0.7,5.58
La2Cu1O4.003,0.0
Fe1Se0.246Te0.574,13.7
Nd1.1Ba1.5Ca0.4Cu3O6.864,54.0
Cu1V2S4,4.45
Nd1.5Ba1.5Cu3O7.024,0.0
Cu0.064Ti1Se2,3.62
U2Pt0.5Rh0.5C2,0.0
Ba0.4K0.6Bi1O3,7.2
Ba8Si40Al6,5.6
La1.812Sr0.188Cu1O4,33.7
Ca1Al1.3Si0.7,4.5
Gd1.75La0.1Ce0.15Cu1O4,0.0
La1.87Ba0.13Cu0.99Ga0.01O4,2.25
La1Fe0.2Zn0.8As1F0.15O0.85,23.9
La1.875Ba0.005Sr0.12Cu1O4,31.1
Y1.7U0.3C2.9,0.0
La2.25Ca1.5Ba2.25Cu6O13.93,74.0
Gd0.7Pr0.3Ba2Cu3O6.95,30.6
Y0.56Er0.44Rh4B4,9.64
Ce1Co1In4.75Zn0.25,1.82
U0.99Gd0.01Pd2Al3,1.16
Bi0.25Pb0.75,6.9
Pr0.75Nd0.25Os4Sb12,1.48
Nb0.75Al0.02Ge0.05,19.8
Y0.4Cu0.6Ba1.3La0.7Cu3O7,82.0
Ce1Co1In4.989Cd0.011,2.18
La1.962Sr0.038Cu1O4,0.0
Y0.95Ca0.05Ba2Cu2.95Co0.05O6.84,72.5
Hf1Si2,0.0
La1.55Sr0.45Cu0.7Co0.3O4,0.0
Ho1Ir3B2,0.0
Nd1.85Ce0.15Cu0.996Co0.004O4,13.5
Y1Ba2Cu2.655Co0.345O7.29,0.0
Bi0Mo0.33Cu2.67Sr2Y1O7.41,33.0
Ce1Ru4B4,0.0
La1Mg2,1.05
Na0.75Co0.995Ga0.005H2.6O3.3,3.465
Tl1Sr2Ca1Cu2O6.837,31.5
Nd0.9Sr0.1Ni1O3,0.0
Y1Ba1.6La0.4Cu3O7.11,49.3
Pr1.87Ce0.13Cu1O4,9.4
Nb0.76Sn0.74,18.1
Y1Ba1.95La0.05Cu3O6.9,99.0
Dy2Cu1O4,0.0
Be11Fe1,0.0
La0.9978Ce0.0022Rh3B2,1.07
V0.65Ge0.25Al0.1,5.5
Nb0.5Ti0.45Zr0.05,0.0
Nb55Rh45,5.13
Nb77.5Sn5.6Al11.3Ge5.6,15.2
Ba1Rh2As2,0.0
Sr1.5Ba0.5Y1Cu2.8Ga0.2O6.96,32.0
Fe2As2Sr4Sc1.2Ti1.8O8,0.0
Ba1.6Sr0.4Yb0.95Ca0.05Cu3O6.8,80.0
Sn99.2In0.4Sb0.4,3.669
Mo1Sr2Dy1.5Ce1Cu2O10,0.0
Y1Ba2Cu2.97Zn0.03O6.63,42.5
Cs1Fe2As2,2.08
Na0.33Co1H2.6O3.3,2.2
Pd0.05Ti0.95,4.64
Ag5Rb1,0.0
Cr0.1V0.9,2.6125
Bi4Sr3Ca3Cu4OY,75.6
Re2Th1,5.025
Pr1Pt4Ge10Sb2,1.27
Bi1.7Pb0.3Sr2Ca1Cu2O0.23,75.75
K1Fe2As2,2.9965
Nb2.7Zr0.3Sn1,18.1
Nb1Ru1.2Pt1.8,0.0
O3Sn2,0.0
Mn3Si1,0.0
La1.943Sr0.076Cu1O4,16.5
La1.9Sr0.6Ca0.5Cu2O6.062,0.0
Ho1Ni1.95Co0.03B2C1,4.51
Sm1Ba1.9Pr0.1Cu3O6.99,56.4
La3Pd4Si4,2.065
Ca1Pd2,0.0
Bi3La5,0.64
Gd1Ni2B2C1,0.0
Nd0.6Sm0.4F0.3Bi1S2O0.7,5.21
As3La4,6.5
K3Tl4.5C60,0.0
Sm1La0.8Sr0.2Cu1O3.945,26.0
Sm1Fe0.5Ru0.5As1F0.15O0.85,4.26
Ga0.205V0.795,9.7
Ir0.98Nb0.02,0.115
Ba2Sn3Sb6,3.9
Cu0.5C0.5Ca3Cu2O6.6,57.0
Sn1.17Nb1S3.17,2.75
Sr1.5Ba0.5Y1Cu2.8Cr0.2O7,0.0
In0.69Tl0.31,2.98
Mn2.91V0.09Si1,0.0
Gd0.71Pr1.14Ce0.15Cu1O4,8.1
La0.84Sn3Tm0.16,3.3
Co0.97Rh0.03U1,0.0
C3Er0.6Th1.4,8.1
Y1Sr2Cu2.7Cr0.3O7.1,0.0
Au0.3Te0.7,1.99
Bi2Sr2Ca0.9Er0.1Cu2O8,87.0
La1.74Sr0.26Cu1O3.99,0.0
Mo4Re2Te8,3.5
Ba0.1K0.9Fe2As2,6.93
Pb5Cd0.5Sr2Tb1Cu2O7,0.0
Ca1Ti1O3,0.0
Nb0.65Pd0.35,1.84
Hg1Ba2Ca2Cu3O8.16,101.0
La1.9Sr0.1Cu0.99Ni0.01O4,11.945
Fe1.02Se1,6.0
Ru2Y1,2.23
La1.5Ba1Ca0.5Cu3O7.195,74.0
Tl1Sr0.4Ca0.6La1Cu1O5,26.0
Th0.75Y0.25,1.63
Y1Ba2Cu3.925Fe0.075O8,44.2
Ti0.12V0.88,0.0
Ru0.8Sr2Y1Cu2.2O7.8,43.0
Er1Ba2Cu2.94Zn0.06O6.92,69.0
Bi2Ca1La1Cu1O6.5,0.0
La3.1Gd0.2Ca0.4Ba3.3Cu7O16.473,48.0
Y1Ba2Cu2.8Al0.2O6.91,85.0
La1.675Nd0.125Sr0.2Cu1O4,0.0
Fe2Hf1,0.0
Lu1Si3,6.78
Ag0.1Tl0.9,3.57
Y0.85Ca0.15Ba2Cu2.85Zn0.15O6.85,43.0
Sn0.3361Pb0.5039In0.16Te1,2.49
Tc0.1W0.9,1.25
U0.6La0.4Pd2Al3,0.0
Er0.7Ca0.3Ba2Cu3O6.83,55.7
Sm1Ba2Cu3O6.75,38.4
Tl2Ba2Cu1O5.989,10.0
La1.75Sr0.25Cu1O3.921,19.6
Y1Ba2Cu3F0.825O,90.5
Y0.95Pr0.05Ba2Cu4O8,77.0
Bi2Sr2Ca0.3Pr0.7Cu2O8,0.0
Ga2Ge2U1,0.87
Cd1V3,0.0
Ca0.2Ba1.55La1.25Cu3O7.05,41.1
Nb3Rh0.7Au0.3,4.6
La2.9234Ce0.0766In1,4.02
Pd2Y0.5Tm0.5Sn1,3.65
Bi0.9Nd0.05Tb0.05Pb1Sr2Ca2Cu3O10,111.0
Sm1Fe1As0.75P0.25F0.12O0.88,0.0
Hf1N0.989,6.6
Pr1Th3.4Ru0.6B4,2.3
Ir0.4Re0.1Rh0.5,0.08
Ba1Fe1.697Co0.306As2,0.0
Nb1,8.9976875
Th0.9La0.1Ru2,4.73
C8Rb1Hg1,1.41
Sr0.4K0.6Bi1O3,11.42166667
Ba1.6Sr0.4Yb0.6Ca0.4Cu3O6.61,76.0
Dy1Ni1.995Co0.01B2C1,4.1
As2Ti1,0.0
Ir3La7,2.305
Bi2.1Sr1.9Ca1Cu2O8.28,0.0
Ce1Rh0.45Ir0.55In5,0.82
As1Zr1,0.0
Bi2Sr2Ca1Cu2I0.1O8.21,83.9
Be13Mo1,0.0
Al0.75Ge0.25Nb3.8,20.34
La1.4Sr1.6Mn2O7,0.0
Y1Fe2Ge2,0.99
Fe0.96Ni0.04Se0.82,0.0
La1.885Sr0.115Cu0.9975Zn0.0025O4,22.46
Cr0.6Os0.4,0.0
Lu3Os4Ge13,3.6
Sm1Fe1As1H0.34O0.64,51.8
Pb1.9Rh1,1.32
La2Ru5B4,0.0
La1.8Nd0.2Cu1O4.025,15.9
Sm0.9Pr0.1Ba2Cu3O6.65,30.6
Sr2Nd0.7Ca0.3Cu2F1O5,0.0
Nd0.9Ca0.1Ba2Cu3O6.63,84.5
Rh0.065Zr0.935,5.9
Sn0.4197Pb0.4203In0.16Te1,4.18
Ba1Fe1.868Co0.094Cu0.038As2,15.55
In1Sc2,0.0
Hg5Pt2,0.0
Nd1Ba2Cu3O6.78,63.0
Li2.6Ti1.7O4,11.4
Al0.32La0.68,3.23
Li0.33Ta1S2,0.0
Ce1Co1.33Rh0.67,0.0
La1.5Ba1Ca0.5Cu3O6.981,50.0
In0.15Nb3Sn0.85,18.28
Nb1Os1,2.86
Y1Sr2Cu2.65Fe0.35O6.7,34.0
Fe2As2Ca4Mg0.75Ti2.25O7.5,42.5
Ir1Os1Y1,2.6
Ca10Pt3.474Fe9.526As18,11.85
Y0.5Pr0.5Ba2Cu3O6.85,4.0
La1Al1.26Si0.74,0.0
Bi2Sr1.56La0.44Cu1O6,33.0
Cu0.5P0.5Sr2Ca1.7Y0.3Cu3O9.4,50.0
Th1Pd2B2C1,14.5
Ba0.553K0.447Bi1O3,25.5
Ti4Tl1,0.0
